cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
450,39,118,1177.83,2023-04-12,Boonie,1972-11-22
480,61,117,1152.73,2023-04-12,Kai,1978-08-04
971,465,115,289.29,2023-04-12,Millisent,2002-04-21
648,523,123,850.48,2023-04-12,Angie,1953-10-31
986,931,146,234.83,2023-04-12,Ilaire,1968-03-06
813,982,141,409.87,2023-04-12,Sal,1960-11-15
370,1057,136,909.0,2023-04-12,Anallise,1985-12-20
667,1520,109,663.32,2023-04-12,Idaline,1976-07-10
438,1587,108,400.98,2023-04-12,Kimble,2019-04-23
615,1820,129,922.18,2023-04-12,Herbie,1974-05-14
813,2011,102,506.32,2023-04-12,Sal,1960-11-15
91,2208,143,636.72,2023-04-12,Damian,2012-07-17
733,2505,119,104.94,2023-04-12,Keeley,2004-07-25
703,2638,124,1453.61,2023-04-12,Adriana,2019-12-13
871,2788,131,151.29,2023-04-12,Chance,2013-02-03
815,3008,110,971.96,2023-04-12,Jyoti,1981-10-28
962,3195,115,596.02,2023-04-12,Catherine,2010-08-12
121,3248,136,509.61,2023-04-12,Stacey,2018-08-05
257,3256,108,925.23,2023-04-12,Meredith,2011-05-05
708,3619,127,154.66,2023-04-12,Alfi,2007-11-13
606,3708,150,156.05,2023-04-12,Duky,1956-09-23
310,3946,116,991.01,2023-04-12,Augusta,2014-11-18
773,4012,103,1010.94,2023-04-12,Adoree,1952-03-30
918,4132,112,919.61,2023-04-12,Yvor,1979-04-30
356,4198,125,1341.93,2023-04-12,Erinn,1981-05-10
677,4440,102,1308.02,2023-04-12,Derward,1984-02-08
295,4481,147,1228.25,2023-04-12,Sampson,2000-08-15
757,4937,143,368.55,2023-04-12,Melisande,1955-02-20
975,5128,110,1294.99,2023-04-12,Layne,2013-04-26
185,5239,133,1393.44,2023-04-12,Saree,1957-05-24
587,5445,113,834.18,2023-04-12,Liliane,2008-10-26
680,5458,148,672.58,2023-04-12,Star,1979-02-15
394,5801,103,690.52,2023-04-12,Sharla,2000-07-09
781,6060,147,1375.77,2023-04-12,Lurlene,1970-06-03
514,6123,146,457.48,2023-04-12,Andres,1994-01-29
771,6475,123,437.99,2023-04-12,Conrad,1957-03-08
706,6478,122,1224.61,2023-04-12,Sybyl,1961-11-09
525,6717,120,125.09,2023-04-12,Kaleena,1981-02-28
900,6817,123,288.42,2023-04-12,Atalanta,1957-01-26
558,6858,112,404.95,2023-04-12,Koressa,2016-12-22
394,6921,102,302.02,2023-04-12,Sharla,2000-07-09
612,7060,128,712.12,2023-04-12,Ashlen,1968-07-30
