cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
108,104,119,1151.8,2023-05-01,Mathilde,1990-11-10
519,114,116,703.81,2023-05-01,Pet,2016-02-05
849,168,133,274.93,2023-05-01,Bink,2012-08-06
969,365,132,531.16,2023-05-01,Julia,1959-06-03
272,705,149,897.1,2023-05-01,Fidole,2011-08-26
394,721,128,725.64,2023-05-01,Sharla,2000-07-09
879,752,113,757.35,2023-05-01,Karin,1951-12-14
8,1016,125,1179.75,2023-05-01,Marcus,2021-05-12
658,1157,129,995.71,2023-05-01,Mildrid,1978-12-05
410,1417,150,641.07,2023-05-01,Delmar,2023-07-29
851,1468,119,1089.88,2023-05-01,Floria,1986-07-22
817,1641,106,571.38,2023-05-01,Noella,1973-10-20
110,1687,108,915.51,2023-05-01,Ora,2008-12-13
633,1719,148,1200.05,2023-05-01,Penelopa,1959-10-29
481,1776,150,682.14,2023-05-01,Siouxie,1976-11-14
991,1937,131,942.47,2023-05-01,Theadora,1955-03-29
537,2659,112,579.8,2023-05-01,Drud,1976-05-15
827,3410,130,1201.13,2023-05-01,Bernelle,2017-01-05
673,3578,101,985.61,2023-05-01,Mickie,1976-04-29
952,3648,145,798.11,2023-05-01,Cherrita,2020-12-14
520,4104,141,1106.97,2023-05-01,Toby,2001-10-12
86,4489,127,810.5,2023-05-01,Hillie,2004-05-12
48,4566,112,818.14,2023-05-01,Jillie,1973-11-20
116,4897,118,998.6,2023-05-01,Magdalen,1954-08-24
46,4989,149,395.7,2023-05-01,Tomasine,1975-11-24
79,5120,121,46.06,2023-05-01,Iolande,1985-03-15
20,5154,133,400.66,2023-05-01,Michele,2002-08-08
624,5291,121,120.91,2023-05-01,Shalna,1986-11-04
59,5815,122,1208.28,2023-05-01,Myra,2020-02-17
983,5874,141,1252.98,2023-05-01,Collete,1958-02-12
321,6178,146,966.53,2023-05-01,Nerita,2017-10-16
774,6520,117,1291.57,2023-05-01,Carole,1980-10-16
10,6687,144,241.37,2023-05-01,Shurwood,1964-11-26
993,6911,137,1052.43,2023-05-01,Gerhard,1959-09-27
213,6944,116,621.64,2023-05-01,Jacinta,2014-10-07
574,7034,119,472.53,2023-05-01,Bram,1988-05-08
302,7315,125,1106.17,2023-05-01,Rollo,1967-09-06
589,7318,105,358.44,2023-05-01,Pail,2014-04-23
529,7579,112,904.59,2023-05-01,Shae,2019-06-30
383,7851,129,38.67,2023-05-01,Hollie,1976-01-11
243,7897,109,525.02,2023-05-01,Shanta,1986-08-22
342,7912,104,451.79,2023-05-01,Guglielma,1988-02-14
694,7982,125,1436.1,2023-05-01,Luigi,2021-06-09
829,8221,110,512.32,2023-05-01,Maggi,1990-03-27
968,8271,118,211.44,2023-05-01,Claiborn,1979-01-29
43,8550,104,10.72,2023-05-01,Ammamaria,1950-04-05
