cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
10,607,119,221.96,2023-01-12,Shurwood,1964-11-26
584,695,121,42.52,2023-01-12,Bill,2010-07-28
190,1112,102,968.36,2023-01-12,Vassily,1994-07-31
178,1402,129,658.63,2023-01-12,Rabbi,2006-01-04
895,1634,110,835.09,2023-01-12,Nobie,2021-08-08
640,2489,117,844.15,2023-01-12,Deanne,1995-07-13
275,2569,109,909.75,2023-01-12,Truman,2018-07-18
415,2996,145,373.61,2023-01-12,Tracee,1952-09-04
370,3024,116,796.75,2023-01-12,Anallise,1985-12-20
434,3232,145,795.17,2023-01-12,Clyde,2024-07-01
172,3426,142,822.4,2023-01-12,Carlita,2006-04-12
92,3574,121,629.76,2023-01-12,Didi,1958-02-19
486,3756,106,205.68,2023-01-12,Casper,1963-05-14
855,3972,101,355.43,2023-01-12,Nancee,2011-10-19
311,4187,149,962.17,2023-01-12,Dalenna,1961-01-01
162,4340,120,926.18,2023-01-12,Hally,2017-06-05
877,4515,108,779.26,2023-01-12,Viviene,1957-01-05
273,4863,105,1172.75,2023-01-12,Adiana,2013-08-08
422,4945,139,1058.0,2023-01-12,Arie,1985-05-02
165,5023,134,214.14,2023-01-12,Blisse,1961-10-26
254,5044,137,1197.24,2023-01-12,Sandor,1972-06-10
344,5754,119,1291.04,2023-01-12,Langston,1958-01-05
358,5789,112,1163.02,2023-01-12,Hildegaard,1974-05-17
418,5803,131,1357.44,2023-01-12,Tann,2006-05-23
583,6038,141,845.47,2023-01-12,Asher,1958-04-15
707,6553,115,1086.98,2023-01-12,Leela,1983-11-10
471,6805,136,121.26,2023-01-12,Franny,1955-09-11
607,7139,132,419.05,2023-01-12,Harriot,2017-03-11
609,7429,108,527.02,2023-01-12,Dehlia,1965-12-12
761,7524,133,479.14,2023-01-12,Sayres,1953-02-18
287,7528,141,1055.05,2023-01-12,Carmine,1951-03-25
323,7639,111,318.7,2023-01-12,Codee,2000-07-01
759,7915,130,549.02,2023-01-12,Fifine,1962-05-24
826,8371,150,918.87,2023-01-12,Wilbert,2011-10-21
786,8663,128,1490.28,2023-01-12,Bethina,1988-03-05
772,8690,133,1452.28,2023-01-12,Rurik,1976-08-20
474,8809,124,1193.8,2023-01-12,Wolfie,1953-08-20
678,8945,109,998.28,2023-01-12,Finley,1982-04-15
759,9003,105,1332.27,2023-01-12,Fifine,1962-05-24
625,9155,119,794.39,2023-01-12,Berke,1992-01-26
838,9197,104,779.54,2023-01-12,Zed,2023-08-26
675,9231,103,698.12,2023-01-12,Berthe,1959-09-03
288,9235,143,1169.96,2023-01-12,Tarrance,1993-08-12
857,9271,107,826.78,2023-01-12,Laina,2000-05-18
610,9429,102,411.59,2023-01-12,Vale,2009-04-05
233,9445,115,44.09,2023-01-12,Tildi,2023-06-01
788,9496,133,771.16,2023-01-12,Clay,1958-12-01
561,9743,113,184.59,2023-01-12,Ludovico,2009-09-15
64,9770,141,262.63,2023-01-12,Marris,1969-06-21
535,9898,108,56.07,2023-01-12,Haley,1994-01-30
566,9933,112,196.07,2023-01-12,Roderigo,1979-02-16
718,10222,121,445.36,2023-01-12,Diana,1962-10-06
200,10310,148,1316.25,2023-01-12,Granville,1983-05-18
830,10393,107,269.97,2023-01-12,Juliann,2007-12-30
338,10639,134,1275.64,2023-01-12,Lethia,2022-04-12
415,10844,141,849.17,2023-01-12,Tracee,1952-09-04
628,10882,125,960.83,2023-01-12,Maxwell,1995-08-06
333,11201,120,683.34,2023-01-12,Tomaso,1956-12-19
275,11214,135,1115.3,2023-01-12,Truman,2018-07-18
139,11366,145,440.77,2023-01-12,Karlee,1963-07-12
258,11659,150,852.9,2023-01-12,Gustav,1987-03-21
883,12004,106,1044.87,2023-01-12,Melli,1953-10-11
46,12376,117,916.51,2023-01-12,Tomasine,1975-11-24
473,12391,148,940.87,2023-01-12,Aloisia,2016-06-19
735,12699,131,1426.65,2023-01-12,Dexter,2000-05-10
264,12997,114,991.07,2023-01-12,Leicester,2011-09-07
922,13653,127,168.49,2023-01-12,Julia,2018-05-06
62,13654,150,772.54,2023-01-12,Roby,1970-03-29
632,13657,107,64.59,2023-01-12,Thane,1953-02-27
146,13687,127,616.38,2023-01-12,Brynn,1987-10-23
825,13774,108,603.44,2023-01-12,Richard,1956-10-28
382,13923,149,156.88,2023-01-12,Yevette,2019-08-19
919,14044,112,781.8,2023-01-12,Englebert,1994-04-26
130,14081,132,1478.9,2023-01-12,Joby,1991-11-10
376,14287,120,460.68,2023-01-12,Ranna,1967-03-09
693,14679,129,80.14,2023-01-12,Chantal,1971-08-20
973,14744,100,202.57,2023-01-12,Clerissa,1981-01-04
654,15236,141,697.72,2023-01-12,Skip,2019-07-24
568,15270,149,250.24,2023-01-12,Bastien,2011-10-06
331,15322,146,799.3,2023-01-12,Misty,2012-11-02
183,15514,102,110.62,2023-01-12,Daphene,2008-01-25
982,15877,105,43.7,2023-01-12,Adrienne,1971-01-09
131,15963,109,1127.02,2023-01-12,Perl,2015-02-21
774,16162,115,798.49,2023-01-12,Carole,1980-10-16
704,16401,121,238.99,2023-01-12,Skipper,1951-06-17
691,16520,145,228.19,2023-01-12,Leticia,1986-07-27
683,16835,144,252.82,2023-01-12,Dukey,1990-03-15
142,16836,106,912.14,2023-01-12,Hasheem,1986-03-31
790,16893,118,709.01,2023-01-12,Perri,2022-12-20
64,16982,101,754.11,2023-01-12,Marris,1969-06-21
679,17169,111,487.54,2023-01-12,Myrtle,1960-09-04
504,17476,124,823.29,2023-01-12,Marcus,1954-05-14
263,17509,148,1138.5,2023-01-12,Lisha,1985-09-19
329,17761,117,731.95,2023-01-12,Zenia,1969-10-15
476,18232,120,1363.53,2023-01-12,Neel,1967-09-24
172,18390,108,1169.94,2023-01-12,Carlita,2006-04-12
6,18705,134,1197.17,2023-01-12,Chelsie,2004-07-25
715,18828,142,879.09,2023-01-12,Irita,2004-07-24
8,19289,110,1075.46,2023-01-12,Marcus,2021-05-12
275,19410,116,1371.07,2023-01-12,Truman,2018-07-18
514,19465,126,664.64,2023-01-12,Andres,1994-01-29
149,19735,104,1309.2,2023-01-12,Corey,1995-06-22
553,20124,138,1227.4,2023-01-12,Fabe,1981-03-10
823,20209,142,210.37,2023-01-12,Tomaso,1963-11-15
353,20331,125,863.68,2023-01-12,Claudelle,2015-03-27
852,20538,127,490.3,2023-01-12,Bessie,1989-05-25
370,21030,106,1013.73,2023-01-12,Anallise,1985-12-20
181,21345,129,1170.74,2023-01-12,Valaria,1958-11-27
130,21347,130,269.94,2023-01-12,Joby,1991-11-10
359,21370,116,556.84,2023-01-12,Rosene,2012-08-19
161,21465,127,511.9,2023-01-12,Mart,2014-12-09
240,21847,133,338.27,2023-01-12,Simonne,2009-12-21
596,21905,118,114.25,2023-01-12,Westleigh,1957-01-01
547,21996,118,252.14,2023-01-12,Amalle,1965-10-09
271,22174,130,1104.24,2023-01-12,Zia,1961-03-12
860,22698,115,1131.76,2023-01-12,Butch,1989-11-10
352,22707,106,737.41,2023-01-12,Darya,2011-12-13
30,23216,130,1243.61,2023-01-12,Vivien,1988-12-10
