cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
493,310,115,1245.37,2023-01-19,Burch,1974-05-26
800,403,125,1444.56,2023-01-19,Jaimie,1999-12-11
185,1077,107,858.73,2023-01-19,Saree,1957-05-24
724,1188,132,298.5,2023-01-19,Claudian,2003-12-03
286,1560,150,1175.79,2023-01-19,Gates,1987-05-26
914,1714,110,1022.54,2023-01-19,Jilleen,2015-04-21
525,1921,148,404.83,2023-01-19,Kaleena,1981-02-28
770,1944,105,768.01,2023-01-19,Lawton,1958-03-29
118,2008,139,619.33,2023-01-19,Tally,1975-01-26
281,2122,144,421.02,2023-01-19,Madelaine,1966-01-05
327,2466,146,1167.58,2023-01-19,Vally,1981-04-11
875,2576,113,123.67,2023-01-19,Philis,2010-11-20
420,2729,145,393.84,2023-01-19,Filberto,2009-11-18
661,3043,138,584.63,2023-01-19,Cyndia,1968-11-02
754,3328,143,38.22,2023-01-19,Eda,1967-10-03
876,3434,129,651.46,2023-01-19,Nigel,1970-11-28
653,3439,108,1141.72,2023-01-19,Rheba,1957-03-28
847,3688,137,1195.66,2023-01-19,Chic,2015-12-05
658,3811,139,1358.2,2023-01-19,Mildrid,1978-12-05
319,4847,146,467.36,2023-01-19,Dolf,1959-07-21
158,4888,102,1147.01,2023-01-19,Louise,1976-04-27
600,5028,130,312.5,2023-01-19,Danya,1973-07-06
393,5335,142,1246.85,2023-01-19,Fairfax,1987-09-29
442,5409,135,334.49,2023-01-19,Flore,2005-01-05
747,5538,101,449.58,2023-01-19,Armstrong,2000-09-07
423,5647,119,436.96,2023-01-19,Currie,1973-08-08
795,5946,111,304.32,2023-01-19,Fanny,1993-06-25
738,6183,124,390.44,2023-01-19,Rayna,1990-08-26
590,6376,137,173.79,2023-01-19,Diana,1969-09-30
964,6389,139,915.31,2023-01-19,D'arcy,1955-05-05
151,6592,122,1157.6,2023-01-19,Karlee,1976-08-28
568,6975,100,876.65,2023-01-19,Bastien,2011-10-06
318,7101,124,1458.29,2023-01-19,Chris,1951-03-05
826,7108,139,968.8,2023-01-19,Wilbert,2011-10-21
917,7196,132,1447.4,2023-01-19,Theodoric,2016-08-12
168,7272,101,1182.57,2023-01-19,Minna,1955-11-14
823,7456,124,1286.65,2023-01-19,Tomaso,1963-11-15
771,7519,145,213.71,2023-01-19,Conrad,1957-03-08
148,7596,128,478.61,2023-01-19,Florie,1961-10-19
313,7791,107,386.29,2023-01-19,Bruno,1996-09-17
496,7870,137,737.09,2023-01-19,Layla,2012-12-30
138,7985,104,1000.26,2023-01-19,Darryl,2018-10-13
882,8082,136,1314.78,2023-01-19,Dannie,2023-03-30
170,8085,119,514.46,2023-01-19,Saunderson,1985-05-12
717,8132,137,845.55,2023-01-19,Garold,1967-02-28
489,8303,117,853.77,2023-01-19,Danice,2009-11-24
661,8376,100,823.84,2023-01-19,Cyndia,1968-11-02
502,8485,137,1434.57,2023-01-19,Jarid,1976-11-21
661,9404,119,1178.02,2023-01-19,Cyndia,1968-11-02
536,10062,138,1102.82,2023-01-19,Corinna,1954-06-05
829,10482,104,358.83,2023-01-19,Maggi,1990-03-27
108,10716,128,1014.14,2023-01-19,Mathilde,1990-11-10
641,11094,144,1218.36,2023-01-19,Christin,1996-09-04
979,11320,133,1361.08,2023-01-19,Julieta,2013-08-02
896,11574,142,141.73,2023-01-19,Belicia,1966-07-15
485,12555,116,567.76,2023-01-19,Vivie,1996-05-13
745,12571,114,483.15,2023-01-19,Felicdad,1998-07-23
652,12584,144,1139.54,2023-01-19,Carmon,2022-12-28
993,12735,131,1211.14,2023-01-19,Gerhard,1959-09-27
335,12752,123,669.85,2023-01-19,Shela,2013-02-23
81,12891,105,228.94,2023-01-19,Doy,1992-10-09
170,13023,139,379.38,2023-01-19,Saunderson,1985-05-12
467,13188,121,66.42,2023-01-19,Maisey,1987-01-02
270,13349,150,869.83,2023-01-19,Astrid,1968-01-09
521,13356,125,130.32,2023-01-19,Tarrah,1994-03-21
407,13617,119,1190.52,2023-01-19,Malcolm,1990-04-02
414,13811,108,643.14,2023-01-19,Morlee,1952-04-03
739,14146,150,770.5,2023-01-19,Netty,2004-07-13
328,14192,138,476.96,2023-01-19,Felipa,2023-06-27
923,14283,149,111.3,2023-01-19,Granger,1979-06-23
200,14373,111,521.89,2023-01-19,Granville,1983-05-18
427,14485,134,408.51,2023-01-19,Clevie,1951-05-30
696,14644,133,1339.23,2023-01-19,Florry,1956-10-29
600,14878,135,957.83,2023-01-19,Danya,1973-07-06
985,14914,125,264.65,2023-01-19,Jasen,1982-06-15
37,15030,109,451.8,2023-01-19,Fonz,1978-01-01
409,15172,129,95.47,2023-01-19,Sabrina,1979-06-17
238,15454,133,623.24,2023-01-19,Ricky,2021-04-07
806,15719,145,642.27,2023-01-19,Norrie,1958-02-11
424,16124,135,336.69,2023-01-19,Torey,1980-11-09
597,16147,124,17.08,2023-01-19,Anna-diana,1977-02-09
650,16163,123,1007.88,2023-01-19,Judas,2011-06-04
309,16260,114,1388.42,2023-01-19,Pris,1956-09-02
339,16541,100,1235.64,2023-01-19,Almeda,1960-11-05
145,16922,140,563.03,2023-01-19,Giustino,2001-01-19
118,17198,148,961.17,2023-01-19,Tally,1975-01-26
72,17274,109,1242.45,2023-01-19,Donna,1977-12-27
902,17818,135,678.07,2023-01-19,Daryl,1953-09-26
92,17940,133,1132.28,2023-01-19,Didi,1958-02-19
554,18014,113,163.97,2023-01-19,Corinna,1988-08-14
764,18110,144,510.65,2023-01-19,Halley,2006-05-15
483,18255,146,880.2,2023-01-19,Jan,2009-03-28
830,18361,150,1360.96,2023-01-19,Juliann,2007-12-30
574,18375,145,418.5,2023-01-19,Bram,1988-05-08
983,18444,131,1054.36,2023-01-19,Collete,1958-02-12
897,18496,111,950.14,2023-01-19,Kelly,1957-09-18
5,18735,100,586.3,2023-01-19,Derrek,1969-12-30
249,18913,148,1142.39,2023-01-19,Hayes,1982-01-05
169,19276,101,643.14,2023-01-19,Lucas,1990-04-23
631,19553,145,1330.28,2023-01-19,Schuyler,1986-04-30
