cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
592,44,120,739.31,2023-03-09,Zitella,2019-01-14
328,85,103,893.38,2023-03-09,Felipa,2023-06-27
734,123,131,10.9,2023-03-09,Shanan,1978-10-26
629,717,115,61.61,2023-03-09,Starlin,1999-01-15
451,978,139,566.66,2023-03-09,Margi,2007-06-24
812,1049,117,736.93,2023-03-09,Ardis,1987-03-17
740,1200,100,484.77,2023-03-09,Trefor,2024-08-02
461,1264,141,904.43,2023-03-09,Gabi,2010-06-23
667,1351,109,29.66,2023-03-09,Idaline,1976-07-10
992,1608,104,1274.96,2023-03-09,Bennie,1987-12-26
136,1653,133,1059.53,2023-03-09,Lizbeth,1967-02-06
300,1745,108,1233.26,2023-03-09,Jacklin,2021-08-03
100,2016,134,1145.52,2023-03-09,Nichols,1985-10-07
550,2163,111,113.63,2023-03-09,Carilyn,2019-10-02
422,2291,100,821.1,2023-03-09,Arie,1985-05-02
494,2344,127,374.59,2023-03-09,Boy,1975-06-08
729,2386,108,103.64,2023-03-09,Jsandye,2021-07-17
310,2562,150,881.01,2023-03-09,Augusta,2014-11-18
207,2587,150,882.86,2023-03-09,Whitaker,1951-12-16
653,2662,116,75.06,2023-03-09,Rheba,1957-03-28
683,3184,140,238.08,2023-03-09,Dukey,1990-03-15
137,3297,149,487.36,2023-03-09,Cristy,1975-03-18
247,3331,134,470.0,2023-03-09,Sidonia,1972-01-30
792,3498,134,646.65,2023-03-09,Alanson,2024-09-09
500,3819,104,346.66,2023-03-09,Dun,2016-02-18
472,3918,126,934.45,2023-03-09,Cristie,1955-12-31
333,4263,113,1224.71,2023-03-09,Tomaso,1956-12-19
848,4327,102,413.81,2023-03-09,Oralee,1969-06-28
108,4491,130,571.42,2023-03-09,Mathilde,1990-11-10
275,4748,108,717.46,2023-03-09,Truman,2018-07-18
252,5149,144,949.43,2023-03-09,Carolus,2001-07-05
213,5280,139,219.57,2023-03-09,Jacinta,2014-10-07
455,5312,123,1451.6,2023-03-09,Mirabel,1982-08-01
70,5356,116,858.66,2023-03-09,Anne,2006-01-29
95,5428,102,191.15,2023-03-09,Maribeth,1994-05-16
246,5751,128,1171.91,2023-03-09,Rici,2004-02-01
589,5996,130,710.03,2023-03-09,Pail,2014-04-23
251,6209,148,665.27,2023-03-09,Tallia,1996-01-06
821,6339,141,1018.18,2023-03-09,Brooks,2023-03-19
804,7446,149,796.08,2023-03-09,Ailina,1964-08-10
555,7521,113,1412.55,2023-03-09,Rhoda,1989-02-13
407,7767,101,837.06,2023-03-09,Malcolm,1990-04-02
898,7984,111,90.71,2023-03-09,Ado,2012-04-03
496,8298,131,1150.44,2023-03-09,Layla,2012-12-30
440,8610,106,685.78,2023-03-09,Oswell,1998-05-28
798,8619,120,562.75,2023-03-09,Yvonne,1982-05-28
555,8632,121,1471.62,2023-03-09,Rhoda,1989-02-13
279,8644,103,1284.92,2023-03-09,Arman,1972-09-23
541,8670,149,1257.5,2023-03-09,Almeria,1968-09-18
828,8695,140,1363.38,2023-03-09,Shanie,1972-06-21
267,8794,146,101.68,2023-03-09,Benji,2007-04-16
810,8828,107,1440.68,2023-03-09,Aile,2003-06-23
414,9339,117,1305.57,2023-03-09,Morlee,1952-04-03
332,9737,110,849.62,2023-03-09,Corrine,1954-10-13
653,9784,109,1231.24,2023-03-09,Rheba,1957-03-28
258,10140,136,636.68,2023-03-09,Gustav,1987-03-21
271,10360,117,628.7,2023-03-09,Zia,1961-03-12
285,10475,141,522.97,2023-03-09,Rosalinde,1998-08-06
964,10592,113,183.86,2023-03-09,D'arcy,1955-05-05
978,10643,150,982.12,2023-03-09,Xymenes,2014-10-20
665,10647,138,319.11,2023-03-09,Tova,1951-07-08
608,10862,122,962.08,2023-03-09,Claybourne,1957-09-05
272,10875,127,1213.26,2023-03-09,Fidole,2011-08-26
351,11430,148,1465.49,2023-03-09,Abagail,1983-08-18
318,11604,135,666.05,2023-03-09,Chris,1951-03-05
390,11920,119,184.43,2023-03-09,Averil,2014-01-04
800,12174,127,1415.22,2023-03-09,Jaimie,1999-12-11
733,12226,142,346.22,2023-03-09,Keeley,2004-07-25
45,12309,121,408.31,2023-03-09,Colene,1962-03-26
656,12350,138,1048.36,2023-03-09,Truman,1969-07-06
44,12465,105,410.16,2023-03-09,Dari,2003-03-21
95,12522,100,703.76,2023-03-09,Maribeth,1994-05-16
629,12539,103,1209.12,2023-03-09,Starlin,1999-01-15
960,12564,101,14.85,2023-03-09,Dante,2020-09-26
835,12807,136,1202.58,2023-03-09,Kylila,2008-12-10
643,12877,115,349.63,2023-03-09,Aurora,2018-12-21
689,13393,104,235.72,2023-03-09,Lindie,2012-09-07
832,13477,149,951.33,2023-03-09,Ermanno,1992-07-02
899,13734,121,1172.15,2023-03-09,Abran,2010-06-19
837,14041,130,779.01,2023-03-09,Cornelia,2023-07-22
225,14117,143,1093.73,2023-03-09,Leontyne,2004-07-23
592,14208,100,817.8,2023-03-09,Zitella,2019-01-14
574,14471,105,16.24,2023-03-09,Bram,1988-05-08
694,14896,105,1111.59,2023-03-09,Luigi,2021-06-09
243,14949,129,1249.43,2023-03-09,Shanta,1986-08-22
979,15047,123,1362.33,2023-03-09,Julieta,2013-08-02
899,15128,143,826.38,2023-03-09,Abran,2010-06-19
594,15451,148,17.12,2023-03-09,Morgun,1957-08-14
356,15452,120,720.18,2023-03-09,Erinn,1981-05-10
636,15580,110,134.25,2023-03-09,Nye,1997-07-05
764,15782,108,1352.88,2023-03-09,Halley,2006-05-15
38,15959,130,1003.14,2023-03-09,Kimbell,2004-11-08
213,16006,101,618.56,2023-03-09,Jacinta,2014-10-07
282,16406,129,104.41,2023-03-09,Natal,1960-07-15
355,16768,110,1343.77,2023-03-09,Ros,1967-01-08
702,16791,138,49.26,2023-03-09,Edyth,1991-05-22
752,16915,119,419.44,2023-03-09,Karola,1997-02-03
996,16943,101,606.91,2023-03-09,Svend,1961-08-03
703,17077,113,86.42,2023-03-09,Adriana,2019-12-13
42,17100,144,1146.38,2023-03-09,Araldo,2000-04-11
768,17107,147,188.68,2023-03-09,Barrett,2005-06-21
136,17478,108,175.6,2023-03-09,Lizbeth,1967-02-06
746,17601,119,1395.49,2023-03-09,Gwenni,2008-03-27
557,17969,134,118.15,2023-03-09,Karoly,2019-08-02
515,18339,114,390.69,2023-03-09,Jannelle,2007-05-06
646,18441,144,170.4,2023-03-09,Pall,1968-01-29
85,18546,139,793.36,2023-03-09,Lilah,1992-11-21
283,18886,135,1059.33,2023-03-09,Ernestus,1987-04-10
382,19016,148,1053.84,2023-03-09,Yevette,2019-08-19
645,19435,120,655.23,2023-03-09,Lanie,2014-03-06
192,19594,102,1148.47,2023-03-09,Pia,1959-08-05
869,19621,134,147.85,2023-03-09,Marinna,1981-07-13
465,19727,108,818.51,2023-03-09,Jarrad,1978-04-14
752,19772,119,410.21,2023-03-09,Karola,1997-02-03
572,19975,120,1382.43,2023-03-09,Odelle,2020-06-12
283,20308,120,1318.67,2023-03-09,Ernestus,1987-04-10
793,20504,137,867.0,2023-03-09,Waylin,1969-12-14
34,20985,109,738.19,2023-03-09,Silvie,1975-03-12
403,21187,145,89.82,2023-03-09,Dunn,2009-04-30
212,21269,147,1430.33,2023-03-09,Ole,2003-03-16
218,21665,138,1281.75,2023-03-09,Margalit,2021-07-18
763,21918,118,796.06,2023-03-09,Dena,1998-02-04
874,21988,146,889.15,2023-03-09,Wanids,1998-07-17
93,22162,117,260.09,2023-03-09,Amata,1984-10-12
761,22185,123,369.84,2023-03-09,Sayres,1953-02-18
905,22536,107,692.13,2023-03-09,Dorey,2006-07-05
958,22663,138,1207.43,2023-03-09,Alice,1950-01-13
772,22757,138,1072.71,2023-03-09,Rurik,1976-08-20
799,22774,137,404.28,2023-03-09,Happy,1980-07-17
590,23006,119,217.39,2023-03-09,Diana,1969-09-30
427,23206,121,1071.81,2023-03-09,Clevie,1951-05-30
892,23213,148,1176.6,2023-03-09,Melisandra,2018-06-06
828,23289,111,1249.14,2023-03-09,Shanie,1972-06-21
757,23400,123,1338.4,2023-03-09,Melisande,1955-02-20
848,23515,132,32.21,2023-03-09,Oralee,1969-06-28
690,23526,150,197.36,2023-03-09,Timofei,2009-08-12
757,23618,120,159.87,2023-03-09,Melisande,1955-02-20
887,23757,127,208.79,2023-03-09,Lennie,2009-08-27
285,24061,132,1293.26,2023-03-09,Rosalinde,1998-08-06
