cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
103,456,148,973.63,2023-05-18,Marylin,1990-12-28
676,599,100,1454.68,2023-05-18,Hyatt,1977-03-04
845,817,112,630.49,2023-05-18,Maureen,2006-09-23
638,851,126,814.85,2023-05-18,Isidore,1964-11-20
685,1374,150,1360.89,2023-05-18,Phineas,2002-12-04
500,1450,110,719.28,2023-05-18,Dun,2016-02-18
302,1723,148,1497.76,2023-05-18,Rollo,1967-09-06
539,1892,128,1248.41,2023-05-18,Randal,2004-05-25
535,2067,109,1012.5,2023-05-18,Haley,1994-01-30
14,2097,130,934.14,2023-05-18,Basile,2017-05-02
561,2387,137,181.45,2023-05-18,Ludovico,2009-09-15
147,2445,101,1442.97,2023-05-18,Aveline,1995-03-10
649,2486,137,1213.97,2023-05-18,Roy,1956-01-19
701,2976,118,714.28,2023-05-18,Ina,1976-08-03
228,3136,116,337.84,2023-05-18,Mattheus,1974-12-18
318,3349,113,831.94,2023-05-18,Chris,1951-03-05
920,3723,143,462.31,2023-05-18,Carlin,1976-12-01
469,3733,113,1432.11,2023-05-18,Piper,1955-02-21
139,3945,133,196.34,2023-05-18,Karlee,1963-07-12
237,4019,107,522.02,2023-05-18,Far,2015-04-29
67,4197,144,685.09,2023-05-18,Egbert,2014-05-09
545,4289,116,787.13,2023-05-18,Ranee,2025-09-24
790,4739,111,666.97,2023-05-18,Perri,2022-12-20
429,4938,130,418.96,2023-05-18,Alane,1978-08-05
298,4939,102,601.02,2023-05-18,Agnese,1992-04-02
372,5074,138,627.42,2023-05-18,Myron,2019-12-19
143,5089,137,1417.23,2023-05-18,Dodie,2012-08-27
403,5393,134,438.97,2023-05-18,Dunn,2009-04-30
684,5431,128,1088.64,2023-05-18,Hedwig,2019-07-20
672,5895,103,446.01,2023-05-18,Salim,1979-05-14
347,6045,137,1266.38,2023-05-18,Hagan,1989-11-26
769,6336,130,34.2,2023-05-18,Kent,2019-08-05
192,6469,134,1252.27,2023-05-18,Pia,1959-08-05
624,6480,119,31.21,2023-05-18,Shalna,1986-11-04
887,6973,127,571.6,2023-05-18,Lennie,2009-08-27
478,7039,102,472.94,2023-05-18,Donaugh,2016-09-17
151,7126,114,552.49,2023-05-18,Karlee,1976-08-28
661,7188,135,122.66,2023-05-18,Cyndia,1968-11-02
193,7473,133,949.44,2023-05-18,Corny,2023-07-01
722,7507,104,1017.8,2023-05-18,Thomas,2015-08-25
351,7913,143,698.81,2023-05-18,Abagail,1983-08-18
182,8048,118,1349.98,2023-05-18,Freddie,1974-09-21
578,8391,123,842.6,2023-05-18,Carlos,2015-08-28
522,8451,150,1428.94,2023-05-18,Jerad,2017-10-28
648,8481,146,1475.86,2023-05-18,Angie,1953-10-31
611,8523,119,883.16,2023-05-18,Baird,1952-11-27
293,8874,115,531.6,2023-05-18,Kimberly,2021-07-28
665,8925,122,498.45,2023-05-18,Tova,1951-07-08
472,9294,150,577.94,2023-05-18,Cristie,1955-12-31
895,9298,139,314.27,2023-05-18,Nobie,2021-08-08
666,9358,118,186.71,2023-05-18,Brenn,1952-03-25
534,9679,137,1089.58,2023-05-18,Darryl,1951-06-30
522,9766,140,1453.71,2023-05-18,Jerad,2017-10-28
435,9801,110,1045.3,2023-05-18,Jeralee,1971-10-09
204,9833,114,423.58,2023-05-18,Dawn,2018-05-23
868,9973,136,1097.57,2023-05-18,Wilow,2010-11-01
332,10230,135,876.53,2023-05-18,Corrine,1954-10-13
811,10504,108,1479.17,2023-05-18,Fonzie,2012-09-03
676,10665,117,1120.62,2023-05-18,Hyatt,1977-03-04
659,10791,121,1427.33,2023-05-18,Si,2007-08-08
189,10815,140,1405.79,2023-05-18,Quinn,1973-08-27
858,10866,113,587.46,2023-05-18,Binni,1954-12-14
398,10892,127,848.44,2023-05-18,Donavon,1963-01-03
901,10924,144,737.99,2023-05-18,Cinderella,1996-06-26
601,11080,126,551.2,2023-05-18,Dionisio,2019-03-20
298,11113,118,1338.22,2023-05-18,Agnese,1992-04-02
266,11242,126,1336.66,2023-05-18,Nanette,1969-03-07
463,11351,149,1470.72,2023-05-18,Gaylor,1955-04-24
541,11942,120,779.04,2023-05-18,Almeria,1968-09-18
373,12011,119,725.01,2023-05-18,Yolanthe,1964-11-29
323,12148,110,868.37,2023-05-18,Codee,2000-07-01
480,12181,124,935.72,2023-05-18,Kai,1978-08-04
336,12362,125,157.24,2023-05-18,Hanny,1999-07-11
361,12399,130,1221.29,2023-05-18,Car,1960-09-07
818,12516,122,499.37,2023-05-18,Deana,1961-04-27
862,12892,145,1190.3,2023-05-18,Ailina,1956-05-09
602,13031,104,487.43,2023-05-18,Denney,1983-10-22
130,13079,116,1380.89,2023-05-18,Joby,1991-11-10
701,13214,121,150.72,2023-05-18,Ina,1976-08-03
82,13808,120,560.69,2023-05-18,Dolly,1996-04-21
971,14249,141,1120.9,2023-05-18,Millisent,2002-04-21
434,14370,106,717.85,2023-05-18,Clyde,2024-07-01
668,14465,133,1196.41,2023-05-18,Nahum,1999-04-08
177,14478,115,921.09,2023-05-18,Joseph,1971-07-08
196,14583,133,1054.7,2023-05-18,Melodie,1975-12-01
617,14804,120,1224.51,2023-05-18,Shelli,1976-08-16
588,14981,126,492.19,2023-05-18,Koressa,2023-02-24
229,15036,104,672.53,2023-05-18,Meta,1986-06-30
91,15112,146,808.03,2023-05-18,Damian,2012-07-17
350,15256,107,669.18,2023-05-18,Elbertine,1966-06-27
