cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
969,41,126,14.71,2023-06-11,Julia,1959-06-03
331,49,125,237.25,2023-06-11,Misty,2012-11-02
422,53,137,388.97,2023-06-11,Arie,1985-05-02
324,173,110,1069.88,2023-06-11,Dierdre,1994-01-08
555,268,122,235.98,2023-06-11,Rhoda,1989-02-13
386,325,117,1246.13,2023-06-11,Nicoli,1985-08-20
407,409,115,1488.53,2023-06-11,Malcolm,1990-04-02
352,896,102,779.31,2023-06-11,Darya,2011-12-13
662,932,138,1057.48,2023-06-11,Gypsy,1998-11-02
854,1081,147,1335.1,2023-06-11,Langston,2006-06-27
34,1180,105,363.78,2023-06-11,Silvie,1975-03-12
327,1469,100,733.24,2023-06-11,Vally,1981-04-11
118,1960,112,553.93,2023-06-11,Tally,1975-01-26
489,2272,143,1171.88,2023-06-11,Danice,2009-11-24
343,2279,109,908.14,2023-06-11,Tova,1975-12-09
975,2359,144,95.5,2023-06-11,Layne,2013-04-26
3,2577,145,376.37,2023-06-11,Melamie,1967-07-05
286,2664,131,1037.39,2023-06-11,Gates,1987-05-26
401,2823,114,915.18,2023-06-11,Andie,1954-04-10
345,2829,121,1403.8,2023-06-11,Jacques,1982-08-28
55,3001,144,316.02,2023-06-11,Nanny,1980-12-25
604,3063,132,572.73,2023-06-11,Camila,1977-09-02
861,3190,122,1337.19,2023-06-11,Hewitt,2003-10-26
625,3230,101,1380.83,2023-06-11,Berke,1992-01-26
852,3287,145,1352.4,2023-06-11,Bessie,1989-05-25
217,3409,127,76.83,2023-06-11,Nat,1965-04-25
596,3446,137,425.96,2023-06-11,Westleigh,1957-01-01
336,3580,122,936.22,2023-06-11,Hanny,1999-07-11
316,3671,132,768.65,2023-06-11,Ailis,1961-04-13
447,3837,137,560.35,2023-06-11,Mathilda,1981-02-01
309,3890,130,169.79,2023-06-11,Pris,1956-09-02
265,4168,107,540.52,2023-06-11,Emilia,2025-04-07
519,4236,139,250.15,2023-06-11,Pet,2016-02-05
47,4374,135,331.69,2023-06-11,Portia,2021-02-11
244,4435,115,1174.42,2023-06-11,Colin,2018-02-17
831,4474,122,116.4,2023-06-11,Petrina,1994-05-03
996,4613,130,111.17,2023-06-11,Svend,1961-08-03
657,4657,137,1210.23,2023-06-11,Vinson,1969-05-23
154,4702,122,1173.32,2023-06-11,Elfreda,2016-09-15
45,4973,130,946.69,2023-06-11,Colene,1962-03-26
382,5005,114,223.17,2023-06-11,Yevette,2019-08-19
277,5082,130,507.01,2023-06-11,Alana,2005-11-12
429,5340,119,192.22,2023-06-11,Alane,1978-08-05
767,5740,131,789.41,2023-06-11,Giuseppe,1957-10-28
26,5834,129,485.39,2023-06-11,Taber,1978-01-03
853,5884,122,1279.01,2023-06-11,Nikoletta,1960-05-12
831,5991,106,446.61,2023-06-11,Petrina,1994-05-03
187,6201,147,668.88,2023-06-11,Davidson,1996-06-19
404,6521,109,731.91,2023-06-11,Alex,1993-10-16
758,6529,105,1124.18,2023-06-11,Dyann,1984-07-17
811,6542,118,523.31,2023-06-11,Fonzie,2012-09-03
68,6581,145,158.02,2023-06-11,Binny,1966-05-16
393,6587,131,1192.52,2023-06-11,Fairfax,1987-09-29
683,6732,135,615.86,2023-06-11,Dukey,1990-03-15
772,6897,144,461.56,2023-06-11,Rurik,1976-08-20
202,7053,116,1408.26,2023-06-11,Joanie,1954-11-15
907,7780,129,1113.72,2023-06-11,Leonanie,1999-05-26
466,7868,110,1078.38,2023-06-11,Paul,1965-03-01
551,8052,150,517.73,2023-06-11,Michael,1964-06-23
320,8135,115,472.51,2023-06-11,Cad,1957-06-16
13,8353,115,370.41,2023-06-11,Harold,1999-09-10
921,8711,112,1151.62,2023-06-11,Giustino,1952-10-15
926,8761,108,538.22,2023-06-11,Huntlee,1958-09-09
787,8773,125,1059.26,2023-06-11,Haven,2020-01-17
589,9009,100,773.36,2023-06-11,Pail,2014-04-23
143,9157,113,261.95,2023-06-11,Dodie,2012-08-27
860,9264,127,1075.91,2023-06-11,Butch,1989-11-10
952,9290,104,490.26,2023-06-11,Cherrita,2020-12-14
884,9702,111,1458.49,2023-06-11,Ruthanne,2008-05-27
671,9871,104,597.92,2023-06-11,Rudie,2019-05-27
787,10332,109,1495.44,2023-06-11,Haven,2020-01-17
783,10394,104,1266.79,2023-06-11,Peggy,1985-11-24
40,10440,127,1067.7,2023-06-11,Beale,1950-09-14
588,10612,146,1342.01,2023-06-11,Koressa,2023-02-24
126,11069,149,798.81,2023-06-11,Dominic,1997-11-12
515,11326,146,1050.94,2023-06-11,Jannelle,2007-05-06
332,11579,130,422.2,2023-06-11,Corrine,1954-10-13
47,12066,142,880.08,2023-06-11,Portia,2021-02-11
600,12227,145,1127.51,2023-06-11,Danya,1973-07-06
616,12236,130,952.13,2023-06-11,Nikkie,2025-08-14
645,12761,124,281.43,2023-06-11,Lanie,2014-03-06
299,12991,143,905.86,2023-06-11,Wheeler,2003-06-21
540,13119,116,1079.58,2023-06-11,Karlik,1983-09-16
