cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
526,235,120,732.33,2023-06-06,Keven,1979-12-15
698,385,103,527.07,2023-06-06,Lucias,2010-08-20
116,430,117,118.31,2023-06-06,Magdalen,1954-08-24
396,692,136,65.02,2023-06-06,Lonnard,1974-08-13
662,796,114,321.59,2023-06-06,Gypsy,1998-11-02
512,1300,142,1072.9,2023-06-06,Ogdon,1970-06-01
570,1499,147,388.45,2023-06-06,Natividad,2005-10-13
33,1670,126,1092.53,2023-06-06,Tyson,1956-01-05
974,1735,105,1460.66,2023-06-06,Bambie,1966-05-19
261,1802,109,1126.24,2023-06-06,Rem,1979-10-12
439,2297,106,569.38,2023-06-06,Dolorita,1965-10-15
680,2469,108,186.05,2023-06-06,Star,1979-02-15
170,3294,124,528.88,2023-06-06,Saunderson,1985-05-12
725,3321,120,1333.28,2023-06-06,Janelle,1991-10-02
258,3624,135,127.94,2023-06-06,Gustav,1987-03-21
245,3676,118,342.74,2023-06-06,Harry,1966-02-05
491,3719,141,1094.21,2023-06-06,Maynard,1986-03-30
236,3747,113,241.6,2023-06-06,Melly,1985-01-27
362,4201,101,451.49,2023-06-06,Dusty,1960-03-01
87,4400,108,954.37,2023-06-06,Shelley,2019-12-23
627,4875,106,600.88,2023-06-06,Jen,1995-04-25
507,4967,135,1450.19,2023-06-06,Stern,1980-02-25
280,5262,133,607.61,2023-06-06,Mollie,2008-10-30
941,5556,122,60.19,2023-06-06,Tandy,1990-08-09
935,5818,145,1256.82,2023-06-06,Kelbee,2016-12-25
141,6056,120,682.72,2023-06-06,Allin,2013-10-03
589,7064,100,592.13,2023-06-06,Pail,2014-04-23
21,7091,129,1021.3,2023-06-06,Erich,1966-07-16
17,7119,124,153.57,2023-06-06,Kin,1998-08-06
413,7333,130,989.31,2023-06-06,Bellina,2006-09-06
232,7336,139,1068.65,2023-06-06,Sibelle,2020-01-26
553,7391,102,512.03,2023-06-06,Fabe,1981-03-10
376,7605,127,98.83,2023-06-06,Ranna,1967-03-09
918,7891,146,223.52,2023-06-06,Yvor,1979-04-30
944,8033,101,1167.93,2023-06-06,Kelbee,1995-02-23
564,8088,101,1429.34,2023-06-06,Esmaria,1993-07-07
228,8163,128,67.44,2023-06-06,Mattheus,1974-12-18
417,8219,150,1227.77,2023-06-06,Shane,2025-04-30
635,9246,138,936.19,2023-06-06,Rubina,1972-01-11
328,9452,111,1482.94,2023-06-06,Felipa,2023-06-27
986,9488,111,690.14,2023-06-06,Ilaire,1968-03-06
422,9535,122,832.4,2023-06-06,Arie,1985-05-02
591,9651,100,1134.5,2023-06-06,Josie,2024-01-23
832,10160,105,731.16,2023-06-06,Ermanno,1992-07-02
664,10398,123,128.1,2023-06-06,Shanan,1952-09-29
421,10515,128,177.97,2023-06-06,Cristian,2022-05-24
236,10731,117,746.5,2023-06-06,Melly,1985-01-27
145,11161,141,35.58,2023-06-06,Giustino,2001-01-19
84,11292,136,539.64,2023-06-06,Chance,1963-08-30
375,11619,137,146.89,2023-06-06,Waldo,1996-07-11
96,11649,148,287.35,2023-06-06,Aleksandr,1966-06-19
499,12068,115,87.09,2023-06-06,Matias,1954-05-12
279,12161,147,892.73,2023-06-06,Arman,1972-09-23
151,12674,130,260.19,2023-06-06,Karlee,1976-08-28
330,13019,138,1114.35,2023-06-06,Ivett,1995-11-30
559,13111,127,1005.89,2023-06-06,Devondra,2020-05-02
263,13344,112,684.59,2023-06-06,Lisha,1985-09-19
339,13493,121,726.45,2023-06-06,Almeda,1960-11-05
973,13519,126,72.79,2023-06-06,Clerissa,1981-01-04
311,13665,144,687.03,2023-06-06,Dalenna,1961-01-01
919,13906,142,586.74,2023-06-06,Englebert,1994-04-26
165,14006,140,565.18,2023-06-06,Blisse,1961-10-26
158,14036,107,290.64,2023-06-06,Louise,1976-04-27
176,14279,107,1417.15,2023-06-06,Thalia,1962-03-17
181,14427,118,554.19,2023-06-06,Valaria,1958-11-27
415,14576,138,1275.06,2023-06-06,Tracee,1952-09-04
892,14792,113,550.55,2023-06-06,Melisandra,2018-06-06
966,14795,117,665.02,2023-06-06,Gerladina,2002-04-20
642,15064,115,1396.41,2023-06-06,Eugenia,1993-06-09
554,15408,137,860.99,2023-06-06,Corinna,1988-08-14
954,15827,116,219.79,2023-06-06,Carry,1955-09-12
969,16037,118,167.75,2023-06-06,Julia,1959-06-03
972,16122,101,450.62,2023-06-06,Dalila,2013-04-27
848,16138,144,1243.11,2023-06-06,Oralee,1969-06-28
413,16151,133,487.27,2023-06-06,Bellina,2006-09-06
613,16208,122,1158.13,2023-06-06,Franciska,2022-12-11
531,16727,112,1238.29,2023-06-06,Jan,2011-04-13
317,16981,115,702.53,2023-06-06,Catherine,1984-09-05
510,17145,104,224.89,2023-06-06,Gil,1987-06-17
182,17170,122,1385.8,2023-06-06,Freddie,1974-09-21
425,17317,132,1045.59,2023-06-06,Garnette,1979-06-28
254,17524,111,1402.74,2023-06-06,Sandor,1972-06-10
989,17542,140,1186.68,2023-06-06,Louella,1974-08-19
603,17562,137,253.9,2023-06-06,Inge,2015-02-21
523,18442,143,430.45,2023-06-06,Melesa,1992-08-06
901,18662,139,98.02,2023-06-06,Cinderella,1996-06-26
687,18865,106,1421.29,2023-06-06,Waylan,2013-05-24
744,18904,108,1256.92,2023-06-06,Sianna,1959-05-12
537,18955,115,1396.6,2023-06-06,Drud,1976-05-15
177,19084,142,1016.3,2023-06-06,Joseph,1971-07-08
27,19144,130,311.0,2023-06-06,Judi,1965-04-24
500,19480,114,52.21,2023-06-06,Dun,2016-02-18
840,19752,140,558.46,2023-06-06,Ahmed,1966-06-04
247,19819,127,657.03,2023-06-06,Sidonia,1972-01-30
516,19851,140,435.17,2023-06-06,Alejoa,2002-10-15
908,20454,105,258.43,2023-06-06,Leanor,1953-09-26
108,20767,114,977.15,2023-06-06,Mathilde,1990-11-10
130,21382,130,366.12,2023-06-06,Joby,1991-11-10
178,21452,128,27.82,2023-06-06,Rabbi,2006-01-04
161,21471,134,514.21,2023-06-06,Mart,2014-12-09
360,21597,122,1163.15,2023-06-06,Jaynell,1992-07-06
300,21767,136,1027.75,2023-06-06,Jacklin,2021-08-03
628,21892,106,1114.26,2023-06-06,Maxwell,1995-08-06
432,22017,130,127.78,2023-06-06,Belle,1962-06-24
822,22038,146,1266.14,2023-06-06,Liane,1986-07-27
993,22178,148,134.62,2023-06-06,Gerhard,1959-09-27
504,22378,147,790.84,2023-06-06,Marcus,1954-05-14
427,22528,137,1352.03,2023-06-06,Clevie,1951-05-30
446,22569,147,681.14,2023-06-06,Leticia,1959-02-13
676,22703,150,322.98,2023-06-06,Hyatt,1977-03-04
73,22887,105,300.09,2023-06-06,Charity,2011-03-08
883,23697,126,887.2,2023-06-06,Melli,1953-10-11
144,23912,131,1445.17,2023-06-06,Darby,1955-01-31
264,24113,134,215.06,2023-06-06,Leicester,2011-09-07
971,24218,146,1025.79,2023-06-06,Millisent,2002-04-21
274,24362,143,937.54,2023-06-06,Nalani,2005-06-22
80,24384,111,1379.84,2023-06-06,Elliot,1998-06-20
825,24421,138,505.95,2023-06-06,Richard,1956-10-28
515,24733,112,585.94,2023-06-06,Jannelle,2007-05-06
436,25100,108,204.07,2023-06-06,Robinett,1990-02-25
912,25108,114,195.92,2023-06-06,Jackson,1989-08-02
875,25206,119,115.77,2023-06-06,Philis,2010-11-20
155,25249,113,378.28,2023-06-06,Jillana,1975-06-12
550,25334,121,1374.67,2023-06-06,Carilyn,2019-10-02
613,25341,145,1461.08,2023-06-06,Franciska,2022-12-11
966,25374,111,298.02,2023-06-06,Gerladina,2002-04-20
565,25508,102,715.58,2023-06-06,Minna,1984-04-01
566,25585,141,1478.07,2023-06-06,Roderigo,1979-02-16
312,25671,136,350.11,2023-06-06,Lorinda,2016-07-07
217,25829,138,997.2,2023-06-06,Nat,1965-04-25
70,25970,111,996.54,2023-06-06,Anne,2006-01-29
225,26013,136,315.81,2023-06-06,Leontyne,2004-07-23
835,26045,102,16.71,2023-06-06,Kylila,2008-12-10
765,26064,131,1250.48,2023-06-06,Sig,1997-08-14
786,26194,128,622.31,2023-06-06,Bethina,1988-03-05
335,26198,131,992.16,2023-06-06,Shela,2013-02-23
558,26445,128,699.27,2023-06-06,Koressa,2016-12-22
972,26530,103,1196.88,2023-06-06,Dalila,2013-04-27
272,26765,123,1447.66,2023-06-06,Fidole,2011-08-26
57,26776,119,1097.63,2023-06-06,Maryanna,1973-07-10
