cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
291,199,115,298.22,2023-04-24,Lacee,1993-03-23
790,484,138,397.43,2023-04-24,Perri,2022-12-20
591,654,139,1491.42,2023-04-24,Josie,2024-01-23
296,770,109,728.13,2023-04-24,Britte,1983-12-19
843,811,131,1318.96,2023-04-24,Sim,1994-06-02
119,846,133,1233.36,2023-04-24,Mendie,1993-11-08
245,911,144,813.68,2023-04-24,Harry,1966-02-05
279,1076,134,364.45,2023-04-24,Arman,1972-09-23
988,1340,104,550.24,2023-04-24,Daffi,1963-06-28
500,1361,132,1169.52,2023-04-24,Dun,2016-02-18
157,1445,111,223.75,2023-04-24,Marthena,1975-11-05
502,1646,136,353.89,2023-04-24,Jarid,1976-11-21
585,1689,125,20.44,2023-04-24,Grannie,2020-01-28
724,2524,127,508.22,2023-04-24,Claudian,2003-12-03
329,2723,107,1246.41,2023-04-24,Zenia,1969-10-15
506,3129,133,401.97,2023-04-24,Bryna,1971-07-28
943,3431,117,1473.95,2023-04-24,Terrill,2014-04-19
410,3475,138,1445.23,2023-04-24,Delmar,2023-07-29
271,3518,139,1340.21,2023-04-24,Zia,1961-03-12
362,3781,106,1403.15,2023-04-24,Dusty,1960-03-01
712,3977,130,265.83,2023-04-24,Aluin,2011-07-09
987,4088,107,780.27,2023-04-24,Casandra,2025-03-20
520,4235,146,1468.99,2023-04-24,Toby,2001-10-12
710,4259,121,1213.5,2023-04-24,Katerina,1990-08-11
322,4281,130,498.59,2023-04-24,Darryl,2020-01-12
217,4658,110,1499.7,2023-04-24,Nat,1965-04-25
374,4659,118,1336.12,2023-04-24,Marice,1958-01-30
764,4670,140,1020.37,2023-04-24,Halley,2006-05-15
437,4693,108,275.52,2023-04-24,Ofelia,2008-09-27
961,4699,108,1452.48,2023-04-24,Auberta,1969-05-25
617,4838,113,1160.57,2023-04-24,Shelli,1976-08-16
87,5050,137,741.12,2023-04-24,Shelley,2019-12-23
813,5078,123,541.74,2023-04-24,Sal,1960-11-15
316,5218,111,376.12,2023-04-24,Ailis,1961-04-13
