cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
740,18,123,803.95,2023-06-05,Trefor,2024-08-02
334,119,104,1413.08,2023-06-05,Jordan,2001-11-17
978,258,107,523.27,2023-06-05,Xymenes,2014-10-20
375,417,144,240.58,2023-06-05,Waldo,1996-07-11
873,596,133,1068.18,2023-06-05,Meredithe,2009-02-07
887,746,101,1280.57,2023-06-05,Lennie,2009-08-27
13,941,107,818.16,2023-06-05,Harold,1999-09-10
74,1018,101,343.55,2023-06-05,Prescott,2014-11-28
271,1163,105,791.33,2023-06-05,Zia,1961-03-12
279,1228,128,1424.22,2023-06-05,Arman,1972-09-23
98,1628,110,1333.51,2023-06-05,Evangelin,1964-09-25
809,1667,110,674.79,2023-06-05,Becky,1998-07-22
564,2038,145,1460.61,2023-06-05,Esmaria,1993-07-07
560,2095,126,207.73,2023-06-05,Corbett,1953-10-12
595,2345,145,179.59,2023-06-05,Nissa,1980-03-06
206,2698,141,1075.44,2023-06-05,Dwain,2019-08-15
842,3166,100,714.68,2023-06-05,Georgie,1984-05-08
90,3270,114,1363.18,2023-06-05,Faye,1982-04-30
100,3314,129,670.68,2023-06-05,Nichols,1985-10-07
893,3392,105,119.06,2023-06-05,Daphene,1961-01-18
333,3638,131,1379.59,2023-06-05,Tomaso,1956-12-19
447,3725,125,721.61,2023-06-05,Mathilda,1981-02-01
19,4000,100,165.83,2023-06-05,Finlay,1963-01-28
358,4454,106,954.71,2023-06-05,Hildegaard,1974-05-17
206,5146,142,1162.52,2023-06-05,Dwain,2019-08-15
541,5191,145,1225.52,2023-06-05,Almeria,1968-09-18
451,5509,106,1262.76,2023-06-05,Margi,2007-06-24
151,5526,145,592.07,2023-06-05,Karlee,1976-08-28
333,5926,126,350.89,2023-06-05,Tomaso,1956-12-19
200,6210,120,365.05,2023-06-05,Granville,1983-05-18
870,6360,132,1023.31,2023-06-05,Tedmund,1982-08-18
13,6509,127,351.16,2023-06-05,Harold,1999-09-10
709,6681,108,1416.25,2023-06-05,Langsdon,1973-02-10
708,7744,115,615.56,2023-06-05,Alfi,2007-11-13
783,7865,102,1067.67,2023-06-05,Peggy,1985-11-24
382,7900,145,72.14,2023-06-05,Yevette,2019-08-19
387,8094,114,488.92,2023-06-05,Davina,2023-09-03
76,8179,134,67.58,2023-06-05,Gilligan,1987-03-07
43,8281,129,391.13,2023-06-05,Ammamaria,1950-04-05
313,8305,122,590.24,2023-06-05,Bruno,1996-09-17
120,8364,145,677.5,2023-06-05,Lynnet,2022-08-27
352,8723,105,101.08,2023-06-05,Darya,2011-12-13
541,8865,109,1090.5,2023-06-05,Almeria,1968-09-18
673,9019,123,1162.9,2023-06-05,Mickie,1976-04-29
979,9187,131,32.64,2023-06-05,Julieta,2013-08-02
709,9263,138,1031.95,2023-06-05,Langsdon,1973-02-10
553,9407,121,67.63,2023-06-05,Fabe,1981-03-10
444,9427,137,892.27,2023-06-05,Demott,2011-04-20
598,9448,132,1449.28,2023-06-05,Susan,2008-01-28
13,9849,112,1351.62,2023-06-05,Harold,1999-09-10
307,10050,114,865.7,2023-06-05,Annamarie,2013-01-04
18,10329,149,241.87,2023-06-05,Patty,1996-12-23
4,10431,132,462.48,2023-06-05,Vaughn,2007-09-02
495,10633,102,573.23,2023-06-05,Doralia,1953-05-28
800,11060,123,46.84,2023-06-05,Jaimie,1999-12-11
41,11299,108,1383.53,2023-06-05,Romy,2002-11-02
295,11348,131,1020.06,2023-06-05,Sampson,2000-08-15
529,11427,130,316.7,2023-06-05,Shae,2019-06-30
931,11501,146,1355.71,2023-06-05,Rudy,2013-05-21
939,11502,145,555.39,2023-06-05,Monti,1987-02-03
345,11711,121,1385.83,2023-06-05,Jacques,1982-08-28
185,11769,138,1149.29,2023-06-05,Saree,1957-05-24
233,12253,116,451.75,2023-06-05,Tildi,2023-06-01
351,12496,105,687.81,2023-06-05,Abagail,1983-08-18
855,12800,136,302.42,2023-06-05,Nancee,2011-10-19
56,12824,137,317.13,2023-06-05,Gaelan,1989-11-06
446,12976,136,193.0,2023-06-05,Leticia,1959-02-13
476,13008,133,408.24,2023-06-05,Neel,1967-09-24
472,13192,120,1089.04,2023-06-05,Cristie,1955-12-31
