cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
281,308,109,612.8,2023-03-23,Madelaine,1966-01-05
649,445,140,839.8,2023-03-23,Roy,1956-01-19
298,555,142,425.2,2023-03-23,Agnese,1992-04-02
460,591,133,472.84,2023-03-23,Page,1981-04-02
667,720,106,332.22,2023-03-23,Idaline,1976-07-10
836,874,128,35.78,2023-03-23,Faith,1986-03-14
555,1122,133,669.06,2023-03-23,Rhoda,1989-02-13
265,1217,123,1035.8,2023-03-23,Emilia,2025-04-07
129,1291,116,1449.99,2023-03-23,Eva,1956-01-01
875,1429,117,1057.6,2023-03-23,Philis,2010-11-20
164,1497,150,311.66,2023-03-23,Elvyn,1950-12-24
689,1885,146,777.15,2023-03-23,Lindie,2012-09-07
755,1904,143,1465.88,2023-03-23,Sybyl,1998-11-04
821,1931,124,779.5,2023-03-23,Brooks,2023-03-19
242,2271,118,424.51,2023-03-23,Delinda,1990-12-02
620,2414,116,375.54,2023-03-23,Marjory,1979-06-29
518,2472,140,807.58,2023-03-23,Garrett,2019-12-02
349,2601,111,768.77,2023-03-23,Dannie,2004-10-11
384,2650,128,840.7,2023-03-23,Pepi,2004-11-23
423,2678,102,969.35,2023-03-23,Currie,1973-08-08
646,2937,124,901.0,2023-03-23,Pall,1968-01-29
991,3238,112,402.76,2023-03-23,Theadora,1955-03-29
117,3499,134,1166.56,2023-03-23,Abey,2014-10-16
681,3568,100,1283.17,2023-03-23,Ben,1958-10-18
711,3664,144,123.57,2023-03-23,Clementine,2015-09-18
629,3709,150,1103.38,2023-03-23,Starlin,1999-01-15
235,3727,149,157.12,2023-03-23,Bernete,1982-03-18
917,3907,147,46.79,2023-03-23,Theodoric,2016-08-12
914,4238,102,695.09,2023-03-23,Jilleen,2015-04-21
88,4416,126,326.8,2023-03-23,Lucky,1964-03-01
958,4836,136,33.21,2023-03-23,Alice,1950-01-13
332,4904,138,446.76,2023-03-23,Corrine,1954-10-13
559,5326,138,1424.48,2023-03-23,Devondra,2020-05-02
563,5718,123,1486.08,2023-03-23,Evyn,1961-12-04
522,5786,145,963.27,2023-03-23,Jerad,2017-10-28
76,6071,101,1189.01,2023-03-23,Gilligan,1987-03-07
61,6308,100,715.09,2023-03-23,Debee,1966-04-17
875,6417,138,791.02,2023-03-23,Philis,2010-11-20
301,6482,147,815.88,2023-03-23,Berty,2005-10-05
770,6534,149,17.16,2023-03-23,Lawton,1958-03-29
627,6547,107,11.9,2023-03-23,Jen,1995-04-25
386,7351,134,421.19,2023-03-23,Nicoli,1985-08-20
155,7782,142,477.4,2023-03-23,Jillana,1975-06-12
490,7820,130,1218.18,2023-03-23,Marlo,1995-01-09
3,7887,118,1201.81,2023-03-23,Melamie,1967-07-05
76,8012,102,251.39,2023-03-23,Gilligan,1987-03-07
789,8114,109,890.69,2023-03-23,Yoshiko,1971-08-10
333,8115,129,598.3,2023-03-23,Tomaso,1956-12-19
586,8174,136,268.17,2023-03-23,Carrissa,1974-07-09
399,8553,139,27.69,2023-03-23,Torr,1950-04-13
845,8586,105,1201.18,2023-03-23,Maureen,2006-09-23
281,8743,143,709.68,2023-03-23,Madelaine,1966-01-05
975,8760,140,226.24,2023-03-23,Layne,2013-04-26
320,8797,121,776.79,2023-03-23,Cad,1957-06-16
457,9131,132,562.75,2023-03-23,Alejandrina,2015-02-24
401,9595,129,404.47,2023-03-23,Andie,1954-04-10
955,9689,143,152.01,2023-03-23,Ilysa,1962-04-11
372,9974,104,332.35,2023-03-23,Myron,2019-12-19
252,10111,101,276.31,2023-03-23,Carolus,2001-07-05
703,10191,134,16.2,2023-03-23,Adriana,2019-12-13
295,10288,141,549.06,2023-03-23,Sampson,2000-08-15
964,10445,105,767.67,2023-03-23,D'arcy,1955-05-05
2,10571,124,566.14,2023-03-23,Jazmin,1959-09-13
17,10755,115,798.01,2023-03-23,Kin,1998-08-06
492,11159,134,879.87,2023-03-23,Beau,1995-12-02
515,11208,111,438.56,2023-03-23,Jannelle,2007-05-06
76,11386,149,15.01,2023-03-23,Gilligan,1987-03-07
598,11725,129,780.77,2023-03-23,Susan,2008-01-28
249,11919,133,392.86,2023-03-23,Hayes,1982-01-05
809,11986,133,1261.2,2023-03-23,Becky,1998-07-22
485,12083,139,1116.52,2023-03-23,Vivie,1996-05-13
149,12840,101,1285.4,2023-03-23,Corey,1995-06-22
167,13123,100,1241.63,2023-03-23,Pam,1998-05-24
482,13270,133,131.33,2023-03-23,Barry,2013-12-13
140,13394,110,580.22,2023-03-23,Tammy,1959-05-08
156,13456,122,147.94,2023-03-23,Zea,2016-03-18
241,13539,121,366.66,2023-03-23,Ladonna,1995-08-25
848,13691,135,799.1,2023-03-23,Oralee,1969-06-28
