cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
548,56,127,1296.53,2023-05-09,Pauli,2001-07-04
583,161,117,864.94,2023-05-09,Asher,1958-04-15
721,253,112,490.13,2023-05-09,Hammad,2013-05-27
262,463,104,74.48,2023-05-09,Nevile,2023-02-23
770,528,150,340.23,2023-05-09,Lawton,1958-03-29
516,614,132,382.2,2023-05-09,Alejoa,2002-10-15
199,670,120,1006.6,2023-05-09,Charmion,2018-06-12
956,694,104,602.82,2023-05-09,Boone,2020-10-23
627,926,141,497.27,2023-05-09,Jen,1995-04-25
358,933,111,695.26,2023-05-09,Hildegaard,1974-05-17
80,1683,150,556.1,2023-05-09,Elliot,1998-06-20
532,1724,103,30.5,2023-05-09,Nil,1987-12-18
188,1837,134,719.01,2023-05-09,Sandro,2013-07-21
395,1927,119,658.47,2023-05-09,Fanny,1953-10-11
316,1968,140,362.75,2023-05-09,Ailis,1961-04-13
986,2013,135,626.43,2023-05-09,Ilaire,1968-03-06
961,2149,107,218.61,2023-05-09,Auberta,1969-05-25
114,2313,137,856.13,2023-05-09,Darrin,1992-03-19
829,2336,147,336.05,2023-05-09,Maggi,1990-03-27
968,2448,144,1132.76,2023-05-09,Claiborn,1979-01-29
76,2558,148,1148.68,2023-05-09,Gilligan,1987-03-07
305,2591,134,116.14,2023-05-09,Verine,1970-11-02
72,2621,110,283.69,2023-05-09,Donna,1977-12-27
910,2835,135,42.73,2023-05-09,Graig,1964-04-27
194,2876,113,1484.75,2023-05-09,Alexandre,2011-01-11
984,2974,117,418.52,2023-05-09,Coletta,1993-08-26
729,3026,109,1483.32,2023-05-09,Jsandye,2021-07-17
895,3072,118,135.9,2023-05-09,Nobie,2021-08-08
667,3157,109,156.42,2023-05-09,Idaline,1976-07-10
195,3214,112,856.54,2023-05-09,Becki,1999-01-07
484,3252,132,477.3,2023-05-09,Althea,1979-09-26
990,3310,117,1432.9,2023-05-09,Hewett,2010-04-26
860,3370,119,578.23,2023-05-09,Butch,1989-11-10
45,3746,101,901.89,2023-05-09,Colene,1962-03-26
596,3912,120,501.34,2023-05-09,Westleigh,1957-01-01
619,4074,124,126.53,2023-05-09,Haroun,1953-08-12
827,4237,106,879.36,2023-05-09,Bernelle,2017-01-05
566,4378,137,350.19,2023-05-09,Roderigo,1979-02-16
648,4624,131,389.25,2023-05-09,Angie,1953-10-31
74,4637,118,709.46,2023-05-09,Prescott,2014-11-28
307,4649,128,742.19,2023-05-09,Annamarie,2013-01-04
4,4814,113,673.85,2023-05-09,Vaughn,2007-09-02
102,4941,107,1180.92,2023-05-09,Kirsten,1959-11-22
807,4993,143,40.19,2023-05-09,Viola,2013-07-22
363,5355,126,1137.76,2023-05-09,Sadie,1975-11-26
46,5571,121,684.13,2023-05-09,Tomasine,1975-11-24
132,5619,103,167.65,2023-05-09,Leicester,1968-11-06
577,5685,149,1397.23,2023-05-09,Leia,2021-03-01
23,5687,103,1326.91,2023-05-09,Andria,1967-12-10
336,5892,118,1177.07,2023-05-09,Hanny,1999-07-11
724,6035,127,1427.53,2023-05-09,Claudian,2003-12-03
35,6314,127,172.18,2023-05-09,Evelyn,1951-12-24
78,6400,133,993.51,2023-05-09,Arly,2001-11-18
255,6416,126,1293.32,2023-05-09,Kendall,1973-10-21
230,6455,128,1236.7,2023-05-09,Dore,2001-04-16
116,7975,141,303.45,2023-05-09,Magdalen,1954-08-24
96,7998,149,555.65,2023-05-09,Aleksandr,1966-06-19
270,8160,121,884.37,2023-05-09,Astrid,1968-01-09
757,8184,148,68.23,2023-05-09,Melisande,1955-02-20
24,8339,111,1295.18,2023-05-09,Sascha,1987-02-24
314,8444,101,616.36,2023-05-09,Evania,2013-09-06
907,8634,124,803.26,2023-05-09,Leonanie,1999-05-26
749,8810,106,277.92,2023-05-09,Jaimie,1983-12-21
959,9022,130,581.04,2023-05-09,Clarette,2008-02-17
557,9115,137,1110.04,2023-05-09,Karoly,2019-08-02
112,9434,123,59.12,2023-05-09,Gino,1955-03-25
908,9564,144,212.78,2023-05-09,Leanor,1953-09-26
95,9878,108,1179.47,2023-05-09,Maribeth,1994-05-16
134,10125,127,513.08,2023-05-09,Gilbertine,1956-04-26
137,10264,145,800.36,2023-05-09,Cristy,1975-03-18
469,10387,116,716.71,2023-05-09,Piper,1955-02-21
778,10700,126,954.57,2023-05-09,Tove,2001-12-15
