cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
310,97,137,148.95,2023-05-14,Augusta,2014-11-18
940,324,102,1345.29,2023-05-14,Neville,2013-10-13
673,459,121,736.71,2023-05-14,Mickie,1976-04-29
290,677,140,122.54,2023-05-14,Monroe,2017-02-14
466,703,121,1388.69,2023-05-14,Paul,1965-03-01
898,800,130,1360.59,2023-05-14,Ado,2012-04-03
601,969,149,845.53,2023-05-14,Dionisio,2019-03-20
956,1728,139,1271.19,2023-05-14,Boone,2020-10-23
595,1746,140,767.05,2023-05-14,Nissa,1980-03-06
677,2015,140,1124.33,2023-05-14,Derward,1984-02-08
12,2283,142,17.39,2023-05-14,Gregorio,1985-04-30
228,2355,146,680.96,2023-05-14,Mattheus,1974-12-18
507,2357,102,719.8,2023-05-14,Stern,1980-02-25
41,2360,105,356.73,2023-05-14,Romy,2002-11-02
868,2517,112,807.56,2023-05-14,Wilow,2010-11-01
661,2777,113,434.3,2023-05-14,Cyndia,1968-11-02
386,2790,147,933.88,2023-05-14,Nicoli,1985-08-20
245,2811,137,357.07,2023-05-14,Harry,1966-02-05
148,2819,101,1079.54,2023-05-14,Florie,1961-10-19
892,2933,125,699.65,2023-05-14,Melisandra,2018-06-06
874,3007,149,1321.03,2023-05-14,Wanids,1998-07-17
93,3119,145,429.25,2023-05-14,Amata,1984-10-12
483,3318,103,1005.52,2023-05-14,Jan,2009-03-28
605,3841,130,235.19,2023-05-14,Casar,1993-03-09
3,3915,129,221.38,2023-05-14,Melamie,1967-07-05
229,3931,132,492.24,2023-05-14,Meta,1986-06-30
705,5048,140,987.45,2023-05-14,Cad,1992-11-08
46,5349,108,588.87,2023-05-14,Tomasine,1975-11-24
353,5389,106,69.42,2023-05-14,Claudelle,2015-03-27
179,5470,138,335.67,2023-05-14,Lorenzo,1969-10-24
714,5518,123,1194.44,2023-05-14,Michelle,1965-08-11
124,6072,128,1200.83,2023-05-14,Dougie,1976-04-23
349,6350,108,1172.42,2023-05-14,Dannie,2004-10-11
196,6464,136,1485.48,2023-05-14,Melodie,1975-12-01
493,6647,115,894.0,2023-05-14,Burch,1974-05-26
243,6808,112,1182.44,2023-05-14,Shanta,1986-08-22
