cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
265,29,116,856.51,2023-05-24,Emilia,2025-04-07
939,133,115,190.23,2023-05-24,Monti,1987-02-03
316,287,111,872.85,2023-05-24,Ailis,1961-04-13
505,435,115,633.07,2023-05-24,Carolin,2012-03-22
702,561,115,155.92,2023-05-24,Edyth,1991-05-22
527,638,128,1124.87,2023-05-24,Karlie,1959-11-09
493,939,133,116.22,2023-05-24,Burch,1974-05-26
87,1393,113,131.87,2023-05-24,Shelley,2019-12-23
876,1453,114,198.21,2023-05-24,Nigel,1970-11-28
506,1541,126,803.33,2023-05-24,Bryna,1971-07-28
276,1790,115,796.46,2023-05-24,Victor,1990-09-03
481,1813,140,705.67,2023-05-24,Siouxie,1976-11-14
729,2112,128,112.46,2023-05-24,Jsandye,2021-07-17
174,2322,102,202.1,2023-05-24,Shawn,1979-05-11
901,2478,135,634.6,2023-05-24,Cinderella,1996-06-26
794,2534,117,1040.03,2023-05-24,Tallia,1984-06-10
982,2681,148,1118.09,2023-05-24,Adrienne,1971-01-09
268,2791,107,546.14,2023-05-24,Carleton,2020-12-31
204,2857,112,175.5,2023-05-24,Dawn,2018-05-23
442,3013,139,1288.16,2023-05-24,Flore,2005-01-05
937,3175,113,115.7,2023-05-24,Flynn,2005-05-23
645,3346,101,15.78,2023-05-24,Lanie,2014-03-06
804,3815,143,1386.61,2023-05-24,Ailina,1964-08-10
497,3926,139,1393.17,2023-05-24,Rebecka,2019-11-01
44,3963,133,1182.07,2023-05-24,Dari,2003-03-21
853,4620,116,726.98,2023-05-24,Nikoletta,1960-05-12
805,4789,123,1171.37,2023-05-24,Gabey,2003-12-22
89,4840,130,1204.92,2023-05-24,Rick,1993-06-21
43,5053,144,979.7,2023-05-24,Ammamaria,1950-04-05
94,5973,121,441.05,2023-05-24,Brennen,1965-07-19
943,6028,146,523.16,2023-05-24,Terrill,2014-04-19
826,6167,123,49.68,2023-05-24,Wilbert,2011-10-21
740,6217,147,646.18,2023-05-24,Trefor,2024-08-02
189,6583,143,1277.54,2023-05-24,Quinn,1973-08-27
883,6586,122,1326.6,2023-05-24,Melli,1953-10-11
942,6624,125,1230.96,2023-05-24,Jania,1987-08-13
436,7021,102,1079.12,2023-05-24,Robinett,1990-02-25
297,7071,119,90.28,2023-05-24,Patric,2005-12-25
900,7175,130,1006.58,2023-05-24,Atalanta,1957-01-26
692,7281,131,847.58,2023-05-24,De,1978-08-02
306,7509,117,1016.24,2023-05-24,Staci,2022-01-29
483,7773,136,584.46,2023-05-24,Jan,2009-03-28
745,8079,108,30.22,2023-05-24,Felicdad,1998-07-23
29,8225,132,1266.92,2023-05-24,Gallagher,2025-11-20
235,8529,103,436.44,2023-05-24,Bernete,1982-03-18
686,8560,139,1163.56,2023-05-24,Rhetta,2019-02-24
485,8893,142,239.78,2023-05-24,Vivie,1996-05-13
485,9291,106,1425.69,2023-05-24,Vivie,1996-05-13
914,9444,111,631.0,2023-05-24,Jilleen,2015-04-21
806,9673,104,1328.38,2023-05-24,Norrie,1958-02-11
13,9912,123,318.9,2023-05-24,Harold,1999-09-10
428,9944,119,235.43,2023-05-24,Jervis,2025-04-04
66,10150,148,905.47,2023-05-24,Aleen,1968-02-26
361,10254,113,375.03,2023-05-24,Car,1960-09-07
765,10798,116,1334.9,2023-05-24,Sig,1997-08-14
291,11405,109,505.54,2023-05-24,Lacee,1993-03-23
416,11515,132,89.85,2023-05-24,Cristine,2011-08-03
444,11684,150,1441.92,2023-05-24,Demott,2011-04-20
997,11842,144,1475.55,2023-05-24,Talbert,1991-04-23
29,11856,117,668.93,2023-05-24,Gallagher,2025-11-20
953,12286,139,1279.13,2023-05-24,Zulema,1974-08-05
999,12342,111,1362.08,2023-05-24,Stuart,2021-12-23
950,12364,141,1367.11,2023-05-24,Stacey,2016-04-27
258,12521,145,32.31,2023-05-24,Gustav,1987-03-21
224,12750,140,1111.44,2023-05-24,Francyne,1971-02-17
309,12867,116,72.78,2023-05-24,Pris,1956-09-02
676,12973,146,1399.66,2023-05-24,Hyatt,1977-03-04
381,13851,148,542.04,2023-05-24,Starlin,2002-10-22
718,13877,112,1372.66,2023-05-24,Diana,1962-10-06
21,13892,143,194.37,2023-05-24,Erich,1966-07-16
155,14014,101,446.97,2023-05-24,Jillana,1975-06-12
50,14394,118,1428.99,2023-05-24,Hillie,2021-12-26
726,14625,121,725.64,2023-05-24,Nels,1978-10-18
919,14664,139,1101.97,2023-05-24,Englebert,1994-04-26
462,14693,104,1350.13,2023-05-24,Mathilda,2010-10-21
439,14720,141,1203.71,2023-05-24,Dolorita,1965-10-15
584,14742,129,1235.92,2023-05-24,Bill,2010-07-28
610,14811,135,299.78,2023-05-24,Vale,2009-04-05
949,14909,145,980.97,2023-05-24,Bat,2001-07-19
143,14999,100,11.69,2023-05-24,Dodie,2012-08-27
135,15383,134,1107.82,2023-05-24,Harriett,1952-09-30
939,15767,107,512.5,2023-05-24,Monti,1987-02-03
26,16306,141,1017.39,2023-05-24,Taber,1978-01-03
418,16393,146,121.02,2023-05-24,Tann,2006-05-23
840,16879,118,1166.51,2023-05-24,Ahmed,1966-06-04
458,17055,134,690.73,2023-05-24,Reynolds,2002-07-17
179,17180,121,1423.64,2023-05-24,Lorenzo,1969-10-24
853,17201,108,1209.64,2023-05-24,Nikoletta,1960-05-12
751,17425,110,122.78,2023-05-24,Sean,1986-09-01
575,17533,132,873.77,2023-05-24,Ollie,1992-07-01
