cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
116,238,124,1473.38,2023-01-14,Magdalen,1954-08-24
666,261,131,541.42,2023-01-14,Brenn,1952-03-25
556,462,107,186.34,2023-01-14,Tedie,1968-10-23
687,502,143,384.7,2023-01-14,Waylan,2013-05-24
14,540,149,303.28,2023-01-14,Basile,2017-05-02
708,1516,121,1338.77,2023-01-14,Alfi,2007-11-13
105,1985,129,388.42,2023-01-14,Denyse,1978-10-20
751,2086,105,229.92,2023-01-14,Sean,1986-09-01
357,2557,145,1113.92,2023-01-14,Randi,1985-03-05
516,2932,134,916.72,2023-01-14,Alejoa,2002-10-15
878,3065,132,1306.03,2023-01-14,Tommie,2017-03-26
638,3198,125,15.39,2023-01-14,Isidore,1964-11-20
42,3405,136,1279.69,2023-01-14,Araldo,2000-04-11
414,3415,126,1067.22,2023-01-14,Morlee,1952-04-03
518,3416,127,300.75,2023-01-14,Garrett,2019-12-02
227,3852,128,663.46,2023-01-14,Cale,2014-10-02
440,3922,123,67.67,2023-01-14,Oswell,1998-05-28
42,3933,119,735.99,2023-01-14,Araldo,2000-04-11
92,4061,139,758.69,2023-01-14,Didi,1958-02-19
750,4295,130,1485.21,2023-01-14,Cynthia,2021-06-14
867,4329,120,293.69,2023-01-14,Wildon,1997-11-23
610,4799,122,210.46,2023-01-14,Vale,2009-04-05
492,4807,116,971.46,2023-01-14,Beau,1995-12-02
656,4907,115,523.2,2023-01-14,Truman,1969-07-06
539,5057,119,1262.69,2023-01-14,Randal,2004-05-25
712,5121,145,1041.93,2023-01-14,Aluin,2011-07-09
939,5709,118,1107.58,2023-01-14,Monti,1987-02-03
710,5710,101,1415.06,2023-01-14,Katerina,1990-08-11
819,5739,129,98.4,2023-01-14,Salome,1981-06-26
275,5776,150,1367.45,2023-01-14,Truman,2018-07-18
118,6027,138,293.2,2023-01-14,Tally,1975-01-26
521,6044,143,1031.31,2023-01-14,Tarrah,1994-03-21
742,6176,129,1348.87,2023-01-14,Patrick,1962-01-14
328,6299,148,739.35,2023-01-14,Felipa,2023-06-27
883,6467,135,156.71,2023-01-14,Melli,1953-10-11
464,6471,122,178.16,2023-01-14,Alphonso,1983-03-11
638,6757,112,747.06,2023-01-14,Isidore,1964-11-20
22,6904,101,834.13,2023-01-14,Lisa,1950-10-24
742,7014,129,1343.58,2023-01-14,Patrick,1962-01-14
559,7047,101,1033.87,2023-01-14,Devondra,2020-05-02
855,7137,140,424.16,2023-01-14,Nancee,2011-10-19
544,7205,112,424.03,2023-01-14,Catarina,2006-03-03
504,7244,126,1335.13,2023-01-14,Marcus,1954-05-14
729,7831,146,565.2,2023-01-14,Jsandye,2021-07-17
630,8493,119,173.61,2023-01-14,Billy,1973-09-02
696,8505,134,828.21,2023-01-14,Florry,1956-10-29
319,8577,116,934.21,2023-01-14,Dolf,1959-07-21
559,8608,123,258.88,2023-01-14,Devondra,2020-05-02
488,8696,134,1439.64,2023-01-14,Fowler,1991-11-19
679,8958,106,188.31,2023-01-14,Myrtle,1960-09-04
17,9218,101,1323.67,2023-01-14,Kin,1998-08-06
549,9416,123,1065.2,2023-01-14,Noel,1955-09-06
528,9463,143,740.27,2023-01-14,Johanna,1959-04-17
726,9716,117,391.45,2023-01-14,Nels,1978-10-18
840,9820,100,254.23,2023-01-14,Ahmed,1966-06-04
125,10103,123,1249.6,2023-01-14,Braden,1989-05-19
361,10213,116,990.78,2023-01-14,Car,1960-09-07
892,10297,119,995.73,2023-01-14,Melisandra,2018-06-06
272,10406,108,877.71,2023-01-14,Fidole,2011-08-26
564,10671,131,853.22,2023-01-14,Esmaria,1993-07-07
230,11120,147,1086.02,2023-01-14,Dore,2001-04-16
219,11272,150,359.71,2023-01-14,Skell,1970-06-02
376,11712,101,1484.5,2023-01-14,Ranna,1967-03-09
537,11926,139,229.88,2023-01-14,Drud,1976-05-15
371,12031,116,797.31,2023-01-14,Maximilian,2021-03-05
319,12407,121,521.01,2023-01-14,Dolf,1959-07-21
162,12446,116,107.96,2023-01-14,Hally,2017-06-05
105,12505,113,194.66,2023-01-14,Denyse,1978-10-20
297,12643,145,554.93,2023-01-14,Patric,2005-12-25
755,12829,134,704.83,2023-01-14,Sybyl,1998-11-04
819,13010,104,725.28,2023-01-14,Salome,1981-06-26
671,13177,141,1035.64,2023-01-14,Rudie,2019-05-27
693,13228,123,832.03,2023-01-14,Chantal,1971-08-20
950,13240,142,425.29,2023-01-14,Stacey,2016-04-27
229,13672,115,576.66,2023-01-14,Meta,1986-06-30
197,13690,148,689.94,2023-01-14,Mariya,2021-01-27
238,13779,110,429.7,2023-01-14,Ricky,2021-04-07
945,13843,126,90.31,2023-01-14,Chris,1954-05-21
71,14226,124,541.81,2023-01-14,Alwyn,1991-11-12
739,14253,142,444.12,2023-01-14,Netty,2004-07-13
408,14276,146,1377.96,2023-01-14,Cory,2000-11-15
631,14691,103,688.76,2023-01-14,Schuyler,1986-04-30
782,14779,131,1413.6,2023-01-14,Romola,1987-02-24
826,14820,136,1330.72,2023-01-14,Wilbert,2011-10-21
652,14849,103,1313.57,2023-01-14,Carmon,2022-12-28
8,14860,115,938.83,2023-01-14,Marcus,2021-05-12
813,15385,126,452.25,2023-01-14,Sal,1960-11-15
516,16041,142,10.04,2023-01-14,Alejoa,2002-10-15
319,16315,107,412.81,2023-01-14,Dolf,1959-07-21
859,16343,127,1469.21,2023-01-14,Simeon,1961-09-23
321,16708,135,878.08,2023-01-14,Nerita,2017-10-16
461,16792,130,1425.75,2023-01-14,Gabi,2010-06-23
563,16817,110,394.63,2023-01-14,Evyn,1961-12-04
18,17049,124,722.9,2023-01-14,Patty,1996-12-23
922,17164,121,164.44,2023-01-14,Julia,2018-05-06
372,17441,129,1479.68,2023-01-14,Myron,2019-12-19
856,17536,117,785.59,2023-01-14,Mellie,2013-12-17
508,17877,112,1063.47,2023-01-14,Knox,1977-10-18
865,17901,141,1041.92,2023-01-14,Sarita,2003-09-28
459,18258,123,1177.95,2023-01-14,Roley,1994-11-20
165,18527,144,1108.51,2023-01-14,Blisse,1961-10-26
944,18764,120,1104.14,2023-01-14,Kelbee,1995-02-23
360,18998,128,1262.16,2023-01-14,Jaynell,1992-07-06
828,19061,115,1170.01,2023-01-14,Shanie,1972-06-21
852,19422,103,430.61,2023-01-14,Bessie,1989-05-25
303,20035,146,1100.56,2023-01-14,Nefen,1983-02-07
838,20305,131,1161.25,2023-01-14,Zed,2023-08-26
612,20380,128,1481.92,2023-01-14,Ashlen,1968-07-30
445,20385,126,936.63,2023-01-14,Tildy,1971-03-19
