cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
121,107,127,705.02,2023-01-11,Stacey,2018-08-05
110,475,130,1037.22,2023-01-11,Ora,2008-12-13
179,786,142,1291.73,2023-01-11,Lorenzo,1969-10-24
410,822,125,796.55,2023-01-11,Delmar,2023-07-29
335,872,114,1482.52,2023-01-11,Shela,2013-02-23
229,1143,134,553.15,2023-01-11,Meta,1986-06-30
116,1923,126,579.53,2023-01-11,Magdalen,1954-08-24
184,2189,110,56.74,2023-01-11,Becca,2006-01-01
982,2528,122,13.92,2023-01-11,Adrienne,1971-01-09
147,2627,126,1374.22,2023-01-11,Aveline,1995-03-10
779,2668,136,917.13,2023-01-11,Nehemiah,2019-08-15
268,3231,145,344.09,2023-01-11,Carleton,2020-12-31
398,3482,110,1114.17,2023-01-11,Donavon,1963-01-03
264,3999,148,59.18,2023-01-11,Leicester,2011-09-07
813,4148,120,302.02,2023-01-11,Sal,1960-11-15
697,4213,114,91.3,2023-01-11,Anissa,1993-11-25
709,4310,140,799.22,2023-01-11,Langsdon,1973-02-10
704,4443,133,338.54,2023-01-11,Skipper,1951-06-17
604,4488,107,200.85,2023-01-11,Camila,1977-09-02
284,4535,122,929.81,2023-01-11,Carmelina,2012-01-20
672,5116,113,77.16,2023-01-11,Salim,1979-05-14
103,5145,118,498.34,2023-01-11,Marylin,1990-12-28
529,5327,142,1009.46,2023-01-11,Shae,2019-06-30
276,5387,116,253.46,2023-01-11,Victor,1990-09-03
819,5437,122,582.55,2023-01-11,Salome,1981-06-26
132,5617,128,1174.99,2023-01-11,Leicester,1968-11-06
654,5903,143,681.8,2023-01-11,Skip,2019-07-24
34,6128,144,202.74,2023-01-11,Silvie,1975-03-12
506,6198,104,1266.66,2023-01-11,Bryna,1971-07-28
610,6404,149,722.22,2023-01-11,Vale,2009-04-05
260,6703,120,1498.0,2023-01-11,Yetty,1967-01-10
525,6714,140,575.75,2023-01-11,Kaleena,1981-02-28
19,6779,144,1037.17,2023-01-11,Finlay,1963-01-28
470,6838,111,1444.69,2023-01-11,D'arcy,1991-10-25
698,7057,127,1370.68,2023-01-11,Lucias,2010-08-20
844,7191,133,1199.3,2023-01-11,Anabella,2025-03-05
627,7499,105,810.62,2023-01-11,Jen,1995-04-25
698,7527,119,873.36,2023-01-11,Lucias,2010-08-20
819,7612,126,48.35,2023-01-11,Salome,1981-06-26
629,7669,122,1119.75,2023-01-11,Starlin,1999-01-15
519,7671,106,879.91,2023-01-11,Pet,2016-02-05
871,8461,146,1119.43,2023-01-11,Chance,2013-02-03
983,8595,125,545.43,2023-01-11,Collete,1958-02-12
428,8771,135,1204.88,2023-01-11,Jervis,2025-04-04
569,9125,145,855.24,2023-01-11,Woodie,2011-10-23
217,9142,114,1134.31,2023-01-11,Nat,1965-04-25
237,9439,117,552.82,2023-01-11,Far,2015-04-29
481,9881,143,143.44,2023-01-11,Siouxie,1976-11-14
351,9902,120,1337.78,2023-01-11,Abagail,1983-08-18
178,10489,110,1357.56,2023-01-11,Rabbi,2006-01-04
514,11283,102,906.52,2023-01-11,Andres,1994-01-29
74,11663,146,1099.63,2023-01-11,Prescott,2014-11-28
70,11748,134,813.37,2023-01-11,Anne,2006-01-29
202,11755,148,10.16,2023-01-11,Joanie,1954-11-15
806,11975,133,190.15,2023-01-11,Norrie,1958-02-11
813,12806,137,973.77,2023-01-11,Sal,1960-11-15
450,12869,116,73.32,2023-01-11,Boonie,1972-11-22
766,13284,107,561.47,2023-01-11,Tamarra,1954-05-12
531,13532,148,431.98,2023-01-11,Jan,2011-04-13
288,13789,116,302.5,2023-01-11,Tarrance,1993-08-12
592,13888,108,285.81,2023-01-11,Zitella,2019-01-14
260,14121,107,256.06,2023-01-11,Yetty,1967-01-10
141,14369,110,1199.9,2023-01-11,Allin,2013-10-03
361,14684,137,920.92,2023-01-11,Car,1960-09-07
720,15247,105,1150.46,2023-01-11,Buiron,2001-12-21
196,15265,122,1128.25,2023-01-11,Melodie,1975-12-01
460,15406,135,1335.74,2023-01-11,Page,1981-04-02
45,15449,150,766.89,2023-01-11,Colene,1962-03-26
867,15506,147,1110.26,2023-01-11,Wildon,1997-11-23
348,15672,125,142.28,2023-01-11,Maryanne,1962-01-27
865,15709,137,1112.86,2023-01-11,Sarita,2003-09-28
151,15939,112,502.48,2023-01-11,Karlee,1976-08-28
747,15965,111,1353.05,2023-01-11,Armstrong,2000-09-07
426,15982,128,615.36,2023-01-11,Blaire,1954-12-13
787,16146,113,928.36,2023-01-11,Haven,2020-01-17
782,16223,101,131.33,2023-01-11,Romola,1987-02-24
784,16462,114,294.62,2023-01-11,Cherie,1999-11-11
932,16516,143,262.74,2023-01-11,Marnie,1963-12-31
30,17196,139,908.36,2023-01-11,Vivien,1988-12-10
140,17229,126,459.18,2023-01-11,Tammy,1959-05-08
904,17778,134,1444.17,2023-01-11,Ilaire,1972-08-17
843,18088,116,447.06,2023-01-11,Sim,1994-06-02
345,18443,134,1365.34,2023-01-11,Jacques,1982-08-28
803,18573,111,1268.22,2023-01-11,Jacky,1951-09-18
