cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
331,79,141,1163.03,2023-02-19,Misty,2012-11-02
511,112,107,968.85,2023-02-19,Erinn,2006-08-28
353,131,140,165.72,2023-02-19,Claudelle,2015-03-27
899,469,120,858.18,2023-02-19,Abran,2010-06-19
686,514,118,14.09,2023-02-19,Rhetta,2019-02-24
892,678,126,1029.78,2023-02-19,Melisandra,2018-06-06
392,701,115,611.2,2023-02-19,Craig,1977-08-29
929,1383,113,287.28,2023-02-19,Caitlin,2013-10-03
808,1654,105,1485.66,2023-02-19,Kylen,1975-09-12
422,2236,133,793.55,2023-02-19,Arie,1985-05-02
272,2423,117,198.03,2023-02-19,Fidole,2011-08-26
461,2540,133,859.02,2023-02-19,Gabi,2010-06-23
859,2671,136,630.5,2023-02-19,Simeon,1961-09-23
447,2871,102,1198.73,2023-02-19,Mathilda,1981-02-01
966,3176,139,1155.17,2023-02-19,Gerladina,2002-04-20
860,3234,146,236.22,2023-02-19,Butch,1989-11-10
977,3618,137,999.48,2023-02-19,Mikel,2004-02-07
506,4335,148,1122.07,2023-02-19,Bryna,1971-07-28
739,5318,123,1287.24,2023-02-19,Netty,2004-07-13
98,5350,116,636.91,2023-02-19,Evangelin,1964-09-25
24,5748,130,1082.21,2023-02-19,Sascha,1987-02-24
903,6118,125,1240.33,2023-02-19,Marja,1950-02-25
108,6130,132,1275.09,2023-02-19,Mathilde,1990-11-10
907,6607,112,1099.72,2023-02-19,Leonanie,1999-05-26
585,6760,132,377.08,2023-02-19,Grannie,2020-01-28
59,6983,121,1067.22,2023-02-19,Myra,2020-02-17
649,7028,122,856.05,2023-02-19,Roy,1956-01-19
7,7575,142,868.93,2023-02-19,Coleen,1997-06-11
197,8263,121,739.84,2023-02-19,Mariya,2021-01-27
186,8582,122,1005.61,2023-02-19,Janel,1996-02-09
117,8650,110,1460.2,2023-02-19,Abey,2014-10-16
139,8816,144,1257.0,2023-02-19,Karlee,1963-07-12
848,8911,149,994.19,2023-02-19,Oralee,1969-06-28
599,8959,125,379.58,2023-02-19,Egan,1989-04-26
434,10076,130,62.47,2023-02-19,Clyde,2024-07-01
984,10289,129,1204.1,2023-02-19,Coletta,1993-08-26
336,10457,135,444.95,2023-02-19,Hanny,1999-07-11
