cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
582,43,130,485.81,2023-06-30,Dominique,2017-03-07
486,290,133,659.2,2023-06-30,Casper,1963-05-14
631,418,104,1467.98,2023-06-30,Schuyler,1986-04-30
934,519,137,548.3,2023-06-30,Maggie,2017-01-13
119,545,141,830.03,2023-06-30,Mendie,1993-11-08
131,776,131,21.45,2023-06-30,Perl,2015-02-21
175,790,101,30.66,2023-06-30,Josephine,1960-01-23
70,1155,107,397.84,2023-06-30,Anne,2006-01-29
374,1329,143,614.6,2023-06-30,Marice,1958-01-30
158,2090,149,1426.2,2023-06-30,Louise,1976-04-27
582,2099,112,1499.45,2023-06-30,Dominique,2017-03-07
294,2276,123,1069.51,2023-06-30,Paddy,1960-07-10
586,2358,123,1481.19,2023-06-30,Carrissa,1974-07-09
910,2812,126,1028.18,2023-06-30,Graig,1964-04-27
808,2859,137,555.73,2023-06-30,Kylen,1975-09-12
435,3151,149,1392.69,2023-06-30,Jeralee,1971-10-09
951,4421,148,481.75,2023-06-30,Junia,1960-05-29
443,4486,136,739.95,2023-06-30,Vaughn,2023-10-22
664,4557,150,144.55,2023-06-30,Shanan,1952-09-29
239,5072,137,864.52,2023-06-30,Codi,1984-03-28
233,5111,139,1410.74,2023-06-30,Tildi,2023-06-01
667,5263,135,507.95,2023-06-30,Idaline,1976-07-10
480,5332,117,973.15,2023-06-30,Kai,1978-08-04
55,6143,130,897.23,2023-06-30,Nanny,1980-12-25
173,6242,100,672.99,2023-06-30,Clementina,1961-12-07
328,6369,114,648.08,2023-06-30,Felipa,2023-06-27
523,6457,111,532.96,2023-06-30,Melesa,1992-08-06
213,6590,145,1395.02,2023-06-30,Jacinta,2014-10-07
593,6628,145,1187.56,2023-06-30,Almire,1987-05-18
515,6955,123,1212.07,2023-06-30,Jannelle,2007-05-06
280,7100,147,1260.41,2023-06-30,Mollie,2008-10-30
358,7158,121,1011.77,2023-06-30,Hildegaard,1974-05-17
338,7731,113,498.76,2023-06-30,Lethia,2022-04-12
385,7806,120,653.42,2023-06-30,Farah,2010-06-02
785,7928,134,529.64,2023-06-30,Hephzibah,1965-11-16
756,8022,120,887.69,2023-06-30,Cynthia,1953-09-05
303,8137,144,809.53,2023-06-30,Nefen,1983-02-07
808,8403,107,946.78,2023-06-30,Kylen,1975-09-12
357,8502,114,739.7,2023-06-30,Randi,1985-03-05
770,8767,110,853.11,2023-06-30,Lawton,1958-03-29
719,8854,106,549.4,2023-06-30,Martyn,1990-11-27
64,9000,126,563.79,2023-06-30,Marris,1969-06-21
821,9025,121,620.06,2023-06-30,Brooks,2023-03-19
135,9091,125,672.18,2023-06-30,Harriett,1952-09-30
12,9340,112,983.71,2023-06-30,Gregorio,1985-04-30
862,9723,104,932.04,2023-06-30,Ailina,1956-05-09
494,9777,107,507.11,2023-06-30,Boy,1975-06-08
984,9986,143,147.61,2023-06-30,Coletta,1993-08-26
633,9992,104,370.39,2023-06-30,Penelopa,1959-10-29
933,10142,103,1299.49,2023-06-30,Lincoln,1961-08-18
192,10371,126,503.05,2023-06-30,Pia,1959-08-05
525,10864,122,1246.17,2023-06-30,Kaleena,1981-02-28
205,11052,142,123.04,2023-06-30,Mortimer,1966-08-29
128,11053,110,109.28,2023-06-30,Violette,1983-09-27
292,11236,118,930.89,2023-06-30,Kristan,1970-09-16
300,11524,120,1447.18,2023-06-30,Jacklin,2021-08-03
688,11580,108,583.63,2023-06-30,Morna,2025-07-03
