cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
575,81,136,494.53,2023-03-11,Ollie,1992-07-01
446,505,103,555.11,2023-03-11,Leticia,1959-02-13
676,510,126,395.57,2023-03-11,Hyatt,1977-03-04
807,657,120,1469.31,2023-03-11,Viola,2013-07-22
535,983,122,1269.41,2023-03-11,Haley,1994-01-30
232,1504,117,796.33,2023-03-11,Sibelle,2020-01-26
851,1777,145,1095.31,2023-03-11,Floria,1986-07-22
441,1829,137,1342.63,2023-03-11,Iain,1982-11-10
379,2052,100,874.42,2023-03-11,Ardith,1996-09-02
936,2321,150,1194.98,2023-03-11,Darell,2024-12-28
988,2542,125,1355.5,2023-03-11,Daffi,1963-06-28
717,2683,120,1458.48,2023-03-11,Garold,1967-02-28
351,2830,136,841.15,2023-03-11,Abagail,1983-08-18
208,3044,104,1181.68,2023-03-11,Carleen,2025-08-25
322,3292,102,722.39,2023-03-11,Darryl,2020-01-12
472,3371,125,1177.24,2023-03-11,Cristie,1955-12-31
19,3399,129,1028.6,2023-03-11,Finlay,1963-01-28
249,3528,115,709.51,2023-03-11,Hayes,1982-01-05
711,3674,104,638.19,2023-03-11,Clementine,2015-09-18
581,4114,121,159.11,2023-03-11,Margaux,2023-04-16
374,4458,133,1444.15,2023-03-11,Marice,1958-01-30
48,4577,140,616.2,2023-03-11,Jillie,1973-11-20
75,4708,105,669.46,2023-03-11,Tamra,1976-03-27
779,4785,112,715.98,2023-03-11,Nehemiah,2019-08-15
189,5105,146,1080.55,2023-03-11,Quinn,1973-08-27
669,5235,127,925.75,2023-03-11,Xenia,2018-12-12
462,5250,142,71.75,2023-03-11,Mathilda,2010-10-21
451,5301,123,357.39,2023-03-11,Margi,2007-06-24
582,5325,143,88.17,2023-03-11,Dominique,2017-03-07
836,6166,139,947.11,2023-03-11,Faith,1986-03-14
239,6549,118,845.22,2023-03-11,Codi,1984-03-28
711,7307,113,980.5,2023-03-11,Clementine,2015-09-18
236,7632,123,527.24,2023-03-11,Melly,1985-01-27
322,7751,109,128.22,2023-03-11,Darryl,2020-01-12
515,8372,132,465.56,2023-03-11,Jannelle,2007-05-06
520,8374,111,252.58,2023-03-11,Toby,2001-10-12
567,8731,141,678.8,2023-03-11,Flore,1987-05-18
574,8769,148,877.56,2023-03-11,Bram,1988-05-08
687,8888,138,1165.42,2023-03-11,Waylan,2013-05-24
977,9207,113,599.89,2023-03-11,Mikel,2004-02-07
747,9266,113,1151.21,2023-03-11,Armstrong,2000-09-07
984,9274,135,297.29,2023-03-11,Coletta,1993-08-26
645,9713,101,908.1,2023-03-11,Lanie,2014-03-06
363,10039,119,579.16,2023-03-11,Sadie,1975-11-26
212,10333,125,94.46,2023-03-11,Ole,2003-03-16
829,10462,137,586.96,2023-03-11,Maggi,1990-03-27
30,10733,109,669.01,2023-03-11,Vivien,1988-12-10
963,10908,132,561.8,2023-03-11,Duff,1998-03-01
74,10982,137,268.33,2023-03-11,Prescott,2014-11-28
764,11525,100,318.65,2023-03-11,Halley,2006-05-15
970,11633,104,869.83,2023-03-11,Burlie,2018-06-28
942,11753,100,202.12,2023-03-11,Jania,1987-08-13
566,11885,102,763.5,2023-03-11,Roderigo,1979-02-16
554,11941,106,1175.17,2023-03-11,Corinna,1988-08-14
269,12061,109,1147.37,2023-03-11,Fancie,1985-03-16
133,12168,149,113.43,2023-03-11,Eva,1999-07-03
940,12343,144,1131.38,2023-03-11,Neville,2013-10-13
466,12483,142,1355.88,2023-03-11,Paul,1965-03-01
292,12604,101,525.99,2023-03-11,Kristan,1970-09-16
430,12705,127,113.47,2023-03-11,Suellen,1998-10-30
30,12834,125,980.57,2023-03-11,Vivien,1988-12-10
762,12939,139,1325.23,2023-03-11,Leonerd,1998-07-29
124,13040,109,1455.31,2023-03-11,Dougie,1976-04-23
503,13151,117,291.72,2023-03-11,James,1971-01-27
590,13162,100,136.31,2023-03-11,Diana,1969-09-30
739,13321,126,962.17,2023-03-11,Netty,2004-07-13
937,13421,114,40.84,2023-03-11,Flynn,2005-05-23
476,13489,101,1228.95,2023-03-11,Neel,1967-09-24
139,13502,144,373.53,2023-03-11,Karlee,1963-07-12
426,13580,112,831.25,2023-03-11,Blaire,1954-12-13
16,13622,132,1073.12,2023-03-11,Stevana,2018-04-10
