cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
258,82,124,784.98,2023-06-18,Gustav,1987-03-21
942,588,148,655.22,2023-06-18,Jania,1987-08-13
425,1158,150,1081.08,2023-06-18,Garnette,1979-06-28
917,1548,106,1150.59,2023-06-18,Theodoric,2016-08-12
790,1562,106,53.86,2023-06-18,Perri,2022-12-20
870,1681,117,1065.1,2023-06-18,Tedmund,1982-08-18
777,1720,113,202.15,2023-06-18,Zorina,1955-10-11
771,1939,150,1348.91,2023-06-18,Conrad,1957-03-08
573,2310,111,392.79,2023-06-18,Allys,1974-06-12
627,3147,144,1424.74,2023-06-18,Jen,1995-04-25
988,3153,140,719.8,2023-06-18,Daffi,1963-06-28
611,3193,114,1442.96,2023-06-18,Baird,1952-11-27
649,3319,114,323.58,2023-06-18,Roy,1956-01-19
552,3397,106,962.96,2023-06-18,Raina,1984-03-25
958,3681,100,1266.22,2023-06-18,Alice,1950-01-13
927,3886,142,1338.29,2023-06-18,Kendal,2015-03-02
6,3964,133,975.24,2023-06-18,Chelsie,2004-07-25
613,4119,133,26.67,2023-06-18,Franciska,2022-12-11
603,4273,116,522.35,2023-06-18,Inge,2015-02-21
752,4643,113,267.35,2023-06-18,Karola,1997-02-03
287,4668,137,232.55,2023-06-18,Carmine,1951-03-25
925,4943,108,584.81,2023-06-18,Donalt,1955-12-23
161,4988,117,1280.12,2023-06-18,Mart,2014-12-09
443,5249,124,1052.42,2023-06-18,Vaughn,2023-10-22
988,5555,145,1098.17,2023-06-18,Daffi,1963-06-28
877,5582,147,560.17,2023-06-18,Viviene,1957-01-05
917,5607,135,422.47,2023-06-18,Theodoric,2016-08-12
551,5609,109,419.27,2023-06-18,Michael,1964-06-23
72,5851,139,518.78,2023-06-18,Donna,1977-12-27
467,5869,107,1001.98,2023-06-18,Maisey,1987-01-02
903,5924,144,619.07,2023-06-18,Marja,1950-02-25
162,6446,102,1027.67,2023-06-18,Hally,2017-06-05
691,6618,104,483.02,2023-06-18,Leticia,1986-07-27
757,6937,114,1465.57,2023-06-18,Melisande,1955-02-20
531,7069,148,466.01,2023-06-18,Jan,2011-04-13
364,7218,145,238.83,2023-06-18,Chip,2025-09-05
178,7325,120,956.16,2023-06-18,Rabbi,2006-01-04
80,7681,114,1224.08,2023-06-18,Elliot,1998-06-20
515,7793,130,1406.57,2023-06-18,Jannelle,2007-05-06
373,7935,102,855.18,2023-06-18,Yolanthe,1964-11-29
959,8335,114,829.75,2023-06-18,Clarette,2008-02-17
