cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
915,32,108,1067.24,2023-05-10,Damaris,1956-07-26
663,251,128,927.73,2023-05-10,Rollie,1994-08-22
389,420,134,879.39,2023-05-10,Ulrick,1988-02-11
955,452,144,393.35,2023-05-10,Ilysa,1962-04-11
962,601,103,57.97,2023-05-10,Catherine,2010-08-12
716,634,101,698.07,2023-05-10,Gabriele,1950-09-11
899,778,149,1253.63,2023-05-10,Abran,2010-06-19
845,871,146,1161.73,2023-05-10,Maureen,2006-09-23
237,1032,131,484.38,2023-05-10,Far,2015-04-29
77,1074,148,68.66,2023-05-10,Hyatt,1965-12-30
451,1151,114,805.08,2023-05-10,Margi,2007-06-24
404,1919,124,416.43,2023-05-10,Alex,1993-10-16
430,2042,148,710.05,2023-05-10,Suellen,1998-10-30
75,2061,115,880.83,2023-05-10,Tamra,1976-03-27
361,3202,150,962.06,2023-05-10,Car,1960-09-07
145,3501,137,1013.52,2023-05-10,Giustino,2001-01-19
441,4092,124,830.9,2023-05-10,Iain,1982-11-10
902,4112,119,961.02,2023-05-10,Daryl,1953-09-26
701,4246,106,467.43,2023-05-10,Ina,1976-08-03
523,4299,103,591.49,2023-05-10,Melesa,1992-08-06
23,4561,140,26.3,2023-05-10,Andria,1967-12-10
689,4581,132,603.67,2023-05-10,Lindie,2012-09-07
224,5919,131,865.49,2023-05-10,Francyne,1971-02-17
953,6228,123,530.87,2023-05-10,Zulema,1974-08-05
926,6387,103,115.55,2023-05-10,Huntlee,1958-09-09
688,6462,149,711.04,2023-05-10,Morna,2025-07-03
132,6742,100,529.09,2023-05-10,Leicester,1968-11-06
625,6776,100,235.55,2023-05-10,Berke,1992-01-26
580,6872,110,488.74,2023-05-10,Jeno,2022-05-22
537,7235,119,692.28,2023-05-10,Drud,1976-05-15
684,7287,144,799.93,2023-05-10,Hedwig,2019-07-20
44,7363,115,1218.0,2023-05-10,Dari,2003-03-21
327,7640,103,1281.9,2023-05-10,Vally,1981-04-11
657,7697,104,485.71,2023-05-10,Vinson,1969-05-23
774,7832,124,1405.73,2023-05-10,Carole,1980-10-16
140,8120,121,984.31,2023-05-10,Tammy,1959-05-08
459,8291,121,836.24,2023-05-10,Roley,1994-11-20
78,8348,118,484.53,2023-05-10,Arly,2001-11-18
188,8741,144,1066.92,2023-05-10,Sandro,2013-07-21
842,8776,110,223.62,2023-05-10,Georgie,1984-05-08
814,8891,100,476.44,2023-05-10,Andrea,2006-01-11
365,9311,119,1036.45,2023-05-10,Carmelina,1964-10-30
605,9348,123,989.8,2023-05-10,Casar,1993-03-09
141,9363,149,745.25,2023-05-10,Allin,2013-10-03
738,9485,144,495.57,2023-05-10,Rayna,1990-08-26
31,9626,106,486.66,2023-05-10,Aguste,1992-10-03
489,9892,125,685.19,2023-05-10,Danice,2009-11-24
140,9941,118,364.03,2023-05-10,Tammy,1959-05-08
994,9976,113,814.06,2023-05-10,Gregoire,1962-05-18
23,10132,145,765.21,2023-05-10,Andria,1967-12-10
806,10194,114,480.87,2023-05-10,Norrie,1958-02-11
547,10220,122,345.0,2023-05-10,Amalle,1965-10-09
527,10308,108,177.31,2023-05-10,Karlie,1959-11-09
262,10620,135,929.13,2023-05-10,Nevile,2023-02-23
326,11133,143,130.28,2023-05-10,Ralina,1969-05-30
340,11319,144,1363.83,2023-05-10,Garv,2009-12-23
854,11334,137,159.97,2023-05-10,Langston,2006-06-27
665,11530,111,87.3,2023-05-10,Tova,1951-07-08
427,12130,127,917.88,2023-05-10,Clevie,1951-05-30
536,12171,127,1407.03,2023-05-10,Corinna,1954-06-05
682,12529,101,203.09,2023-05-10,Helsa,1950-04-19
605,12569,135,544.51,2023-05-10,Casar,1993-03-09
422,13297,109,866.06,2023-05-10,Arie,1985-05-02
853,13525,132,1336.06,2023-05-10,Nikoletta,1960-05-12
54,13801,114,1177.28,2023-05-10,Vicky,2002-12-06
490,13894,105,810.14,2023-05-10,Marlo,1995-01-09
543,13993,109,1179.41,2023-05-10,Madeline,1964-05-17
377,14046,147,253.32,2023-05-10,Tommie,1951-08-14
249,14114,114,764.91,2023-05-10,Hayes,1982-01-05
284,14379,118,322.18,2023-05-10,Carmelina,2012-01-20
481,14628,146,989.07,2023-05-10,Siouxie,1976-11-14
516,15086,109,195.12,2023-05-10,Alejoa,2002-10-15
399,15093,137,318.92,2023-05-10,Torr,1950-04-13
9,15157,123,743.96,2023-05-10,Derby,1972-06-12
857,15587,150,1143.87,2023-05-10,Laina,2000-05-18
970,15713,112,884.24,2023-05-10,Burlie,2018-06-28
981,15757,143,95.67,2023-05-10,Garik,2013-05-04
828,15801,106,627.2,2023-05-10,Shanie,1972-06-21
246,15838,124,721.62,2023-05-10,Rici,2004-02-01
594,15978,122,1267.76,2023-05-10,Morgun,1957-08-14
261,16004,111,352.02,2023-05-10,Rem,1979-10-12
728,16419,127,1435.06,2023-05-10,Zaneta,1983-03-04
450,17386,129,282.5,2023-05-10,Boonie,1972-11-22
43,17407,150,458.22,2023-05-10,Ammamaria,1950-04-05
453,17440,140,1380.53,2023-05-10,Umeko,1982-09-07
648,17958,124,1187.83,2023-05-10,Angie,1953-10-31
207,18191,141,493.32,2023-05-10,Whitaker,1951-12-16
148,18326,137,372.65,2023-05-10,Florie,1961-10-19
198,18341,105,1045.53,2023-05-10,Briney,1990-04-12
180,18352,118,1349.43,2023-05-10,Lilia,1999-11-17
594,18432,129,483.6,2023-05-10,Morgun,1957-08-14
729,18446,115,1158.34,2023-05-10,Jsandye,2021-07-17
474,18547,122,409.64,2023-05-10,Wolfie,1953-08-20
78,18915,138,93.2,2023-05-10,Arly,2001-11-18
204,19244,134,1299.01,2023-05-10,Dawn,2018-05-23
967,19300,142,603.11,2023-05-10,Art,1977-07-12
573,19380,115,604.75,2023-05-10,Allys,1974-06-12
427,19567,117,329.32,2023-05-10,Clevie,1951-05-30
