cliente_id,venda_id,produto_id,valor,data_venda,nome,data_nascimento
609,674,136,628.28,2023-03-06,Dehlia,1965-12-12
791,710,111,282.58,2023-03-06,Rainer,2002-08-19
910,1123,103,1027.17,2023-03-06,Graig,1964-04-27
341,1194,150,976.0,2023-03-06,Karly,1975-12-22
517,1212,122,1071.18,2023-03-06,Louis,2015-04-22
993,1559,125,510.65,2023-03-06,Gerhard,1959-09-27
483,1807,128,779.11,2023-03-06,Jan,2009-03-28
92,1856,128,369.27,2023-03-06,Didi,1958-02-19
711,2152,118,830.5,2023-03-06,Clementine,2015-09-18
536,2594,124,1495.71,2023-03-06,Corinna,1954-06-05
987,3017,128,1167.59,2023-03-06,Casandra,2025-03-20
437,3167,128,1327.66,2023-03-06,Ofelia,2008-09-27
879,3728,106,288.94,2023-03-06,Karin,1951-12-14
68,3900,124,398.0,2023-03-06,Binny,1966-05-16
610,3932,113,1143.11,2023-03-06,Vale,2009-04-05
484,4091,101,999.48,2023-03-06,Althea,1979-09-26
151,4115,143,1176.69,2023-03-06,Karlee,1976-08-28
193,4324,146,317.29,2023-03-06,Corny,2023-07-01
900,4362,124,1302.7,2023-03-06,Atalanta,1957-01-26
499,4582,128,355.82,2023-03-06,Matias,1954-05-12
108,4671,111,506.3,2023-03-06,Mathilde,1990-11-10
105,4752,149,550.22,2023-03-06,Denyse,1978-10-20
905,4916,105,669.88,2023-03-06,Dorey,2006-07-05
567,5103,128,67.87,2023-03-06,Flore,1987-05-18
989,5333,137,203.37,2023-03-06,Louella,1974-08-19
284,5374,149,790.44,2023-03-06,Carmelina,2012-01-20
127,5651,146,1182.15,2023-03-06,Robinett,1993-08-13
443,5678,131,521.4,2023-03-06,Vaughn,2023-10-22
516,5693,110,782.89,2023-03-06,Alejoa,2002-10-15
624,5927,131,513.25,2023-03-06,Shalna,1986-11-04
806,6011,127,556.62,2023-03-06,Norrie,1958-02-11
631,6058,106,1058.02,2023-03-06,Schuyler,1986-04-30
822,6076,143,392.14,2023-03-06,Liane,1986-07-27
641,6164,150,1070.35,2023-03-06,Christin,1996-09-04
653,6349,130,286.41,2023-03-06,Rheba,1957-03-28
403,6371,122,788.19,2023-03-06,Dunn,2009-04-30
